bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
myseq0.fa.r112 0.99 augustus_masked-167353990-processed-gene-0.0-mRNA-1 16 152927 2049M MD:Z:282G19T37C41G262C143C14A20C82G18T38C101G38T88C497G113C34T28G21A34A2C73A42 NM:i:22 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168186803-snap-gene-0.23-mRNA-1 16 7164934 237M190N151M MD:Z:113T274 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 190 1 190
myseq0.fa.r112 0.99 augustus_masked-168354121-processed-gene-1.66-mRNA-1 16 7115246 321M MD:Z:121A4G147C46 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-163503528-processed-gene-0.0-mRNA-1 16 7752004 2109M MD:Z:658C199T118T1026T104 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168508384-processed-gene-0.32-mRNA-1 16 7154747 429M MD:Z:139T27A15A245 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168512232-processed-gene-0.2-mRNA-1 0 4496643 1077M MD:Z:35T344C75C88C50T49G214C138C76 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-164504811-snap-gene-0.5-mRNA-1 0 7663826 591M92N363M144N349M61N35M MD:Z:22C138A279G116A183C189G206G54C143 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 92,144,61 3 92,144,61
myseq0.fa.r112 0.99 maker-168577144-snap-gene-0.36-mRNA-1 0 4352604 1586M120N142M258N108M871N213M101N111M264N18M MD:Z:232A1945 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 120,258,871,101,264 5 120,258,871,101,264
myseq0.fa.r112 0.99 augustus_masked-167827970-processed-gene-0.8-mRNA-1 16 310254 588M MD:Z:257C215G92C21 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168190411-processed-gene-0.4-mRNA-1 16 7716919 435M MD:Z:12C8C413 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168185699-augustus-gene-0.30-mRNA-1 16 7112683 641M92N93M474N219M100N48M246N78M MD:Z:1079 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 92,474,100,246 4 246,100,474,92
myseq0.fa.r112 0.99 maker-168185856-augustus-gene-0.54-mRNA-1 16 7164851 1005M496N898M906N99M106N198M642N138M MD:Z:1144T284A454C188G9G25T228 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 496,906,106,642 4 642,106,906,496
myseq0.fa.r112 0.99 snap_masked-168577173-processed-gene-1.109-mRNA-1 16 369788 285M MD:Z:285 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-162197843-augustus-gene-0.3-mRNA-1 16 7163540 1043M176N255M219N115M114N53M90N261M87N51M141N256M MD:Z:114C218T131A121C474A234T58G555C121 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 176,219,114,90,87,141 6 141,87,90,114,219,176
myseq0.fa.r112 0.99 maker-166117807-augustus-gene-0.3-mRNA-1 0 7051638 353M653N195M288N166M604N629M MD:Z:415G418C148A22G3C3C15A113T51A36T93G15 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 653,288,604 3 653,288,604
myseq0.fa.r112 0.99 augustus_masked-168503248-processed-gene-1.26-mRNA-1 0 7107217 2304M MD:Z:464T8C899C166A436A326 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168329851-augustus-gene-0.50-mRNA-1 16 7165049 666M170N552M98N177M156N66M170N90M89N264M150N72M120N54M285N90M132N156M108N129M MD:Z:681G419G113A717G382 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 170,98,156,170,89,150,120,285,132,108 10 108,132,285,120,150,89,170,156,98,170
myseq0.fa.r112 0.99 maker-167180340-augustus-gene-0.4-mRNA-1 0 7157595 874M156N637M MD:Z:308A318C10G168T2G23C164C17A316C154A9A11 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 156 1 156
myseq0.fa.r112 0.99 snap_masked-168576761-processed-gene-0.116-mRNA-1 0 7165537 366M MD:Z:280G85 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168548930-processed-gene-0.3-mRNA-1 0 7665774 1326M MD:Z:281C65T14T137A85C56C93A47T114A103T36G284 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168293164-processed-gene-0.26-mRNA-1 0 7051550 336M MD:Z:217A118 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168325526-processed-gene-0.1-mRNA-1 16 852205 2856M MD:Z:192A278G68T110G176A708G28C65C99C28A16G4G73C101A158TT13C29T149G147G170A223 NM:i:21 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168183594-snap-gene-0.20-mRNA-1 0 7141511 135M437N81M1532N90M127N66M223N57M100N78M87N48M154N674M MD:Z:278G950 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 437,1532,127,223,100,87,154 7 437,1532,127,223,100,87,154
myseq0.fa.r112 0.99 maker-168548416-snap-gene-0.59-mRNA-1 0 7050448 1276M345N353M MD:Z:160G390T29A749C80T216 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 345 1 345
myseq0.fa.r112 0.99 maker-168399046-snap-gene-0.30-mRNA-1 0 7106393 165M1620N166M145N112M109N182M120N249M MD:Z:874 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 1620,145,109,120 4 1620,145,109,120
myseq12000.fa.r112 0.99 augustus_masked-168393844-processed-gene-0.2-mRNA-1 16 7667503 516M MD:Z:407G108 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168203932-processed-gene-0.0-mRNA-1 0 7089574 2085M MD:Z:26T135A65A20G109C162A19T35T511A30A17C242T689T12 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168557695-processed-gene-0.11-mRNA-1 16 2871070 2649M MD:Z:568C1641T438 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168348092-processed-gene-0.8-mRNA-1 0 7081991 732M MD:Z:351G314A65 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168176188-processed-gene-0.30-mRNA-1 16 7080766 627M MD:Z:35G17G573 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 maker-168343105-snap-gene-0.27-mRNA-1 16 7381737 440M102N85M96N177M MD:Z:81G105T155A21A198G93G28T14 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 102,96 2 96,102
myseq0.fa.r112 0.99 maker-167222252-augustus-gene-0.4-mRNA-1 16 7144966 688M127N166M1047N192M115N345M MD:Z:4C409T67A53T51A28T143A65A222A82C86T19T6A33G109 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 127,1047,115 3 115,1047,127
myseq0.fa.r112 0.99 augustus_masked-166691276-processed-gene-0.0-mRNA-1 16 7071388 1086M MD:Z:85A479C125T394 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168550135-processed-gene-0.10-mRNA-1 0 7116988 1404M MD:Z:521C882 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 maker-166450083-snap-gene-0.5-mRNA-1 0 7693144 21M217N75M314N500M121N103M662N33M30N291M96N312M126N99M15N951M MD:Z:177A1112G613C50C429 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 217,314,121,662,30,96,126,15 8 217,314,121,662,30,96,126,15
myseq0.fa.r112 0.99 augustus_masked-168183601-processed-gene-0.2-mRNA-1 16 7018076 1509M MD:Z:96A124C34C30A211C97G239C418T169C82 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168254571-processed-gene-0.7-mRNA-1 16 7123702 615M MD:Z:579C35 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168137129-processed-gene-0.1-mRNA-1 0 7144851 2445M MD:Z:209C44A52G174C134G170A8A507G203T4G51T47A439T20T38G10C56C18G152C7T49G32 NM:i:21 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168576963-augustus-gene-0.68-mRNA-1 16 7168921 764M122N87M135N837M174N81M128N97M422N196M2293N444M MD:Z:205G626C211C58G57A23G53T46T25T141A29C4C9T45T37C59A18A22A344T245T20G34A1C5A28C66A39G29 NM:i:27 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 122,135,174,128,422,2293 6 2293,422,128,174,135,122
myseq0.fa.r112 0.99 maker-168304745-snap-gene-0.37-mRNA-1 16 7168656 411M1604N189M253N401M MD:Z:37C166C52G18T211T8A179C1T27T120G30A141 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 1604,253 2 253,1604
myseq9000.fa.r112 0.99 augustus_masked-168209543-processed-gene-0.0-mRNA-1 0 9290532 2778M MD:Z:18C2A3G4C58T6T21G31G16C5A6C3C14T13C8AA6CC7T1G1T8C2C11G13T5GGG24A3T10A8C9G8G5G10G14T26AG1GT3C6A2GG19CA1A3T19T26A9A2C16G17A14A2G6A1T3C7G3C34C23A19AG3G1A1G53A1G4G9TC9CA1C1C6G2T34G10C1A1T24AAA6G32A5T14C38TT7T4T10C1A2A3A1G18G18GG2A3GC3TG1G14G11A18C1AA3G12C3G7T16A1T1G35C11G5T4A4A1A1A1A5A16G23G2C14A9GG12GA1T30G16A4CA6C16TT11G7G14G3A11A10C2T2C12G4G6A25C8C25T7A44A13G9CAC14A3G40CA6C16C11A5A17G76C2CG4TG2A7TG13C11T23C17T21C7T20C14T14C5T28A16G7CC13A20C2T18T13GG18TG48A7C2A7G10TG18T11A2A5G17T5T8C20T5G6C23C1A8A23C26A40T3A4A5C18A2T14A8G6A16A23T8A2A8A50CC1T54A11G65 NM:i:245 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168370776-augustus-gene-0.38-mRNA-1 0 7142678 351M126N626M MD:Z:476C160A288A50 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 126 1 126
myseq0.fa.r112 0.99 augustus_masked-168417232-processed-gene-0.11-mRNA-1 0 7166418 2064M MD:Z:28G7G29G67G155A138A8G208A47A110T470T181A15C146C185G8A27G111T99T6 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168278182-augustus-gene-0.69-mRNA-1 0 7026696 422M430N3461M MD:Z:495T1027A598A169A28G482T287A61C117A12T255A341 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 430 1 430
myseq0.fa.r112 0.99 augustus_masked-168370872-processed-gene-0.1-mRNA-1 0 7169114 144M241N254M652N183M1494N103M84N126M89N119M2123N286M MD:Z:8G198A721T285 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 241,652,1494,84,89,2123 6 241,652,1494,84,89,2123
myseq0.fa.r112 0.99 augustus_masked-163436855-processed-gene-0.1-mRNA-1 16 7065524 465M MD:Z:391G4G64C3 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168200997-augustus-gene-0.6-mRNA-1 16 7046975 408M651N116M231N33M80N86M MD:Z:124C374C143 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 651,231,80 3 80,231,651
myseq0.fa.r112 0.99 augustus_masked-166207517-processed-gene-0.0-mRNA-1 0 7165650 1956M MD:Z:131G488T104GT40T155G388A115C253A64T208 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-166294889-processed-gene-0.4-mRNA-1 0 7074287 2784M MD:Z:10C66C4G39A20T75T46C128C214A103C209G373G317C289A360C344T35T135 NM:i:17 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168253220-processed-gene-0.1-mRNA-1 0 7086556 444M MD:Z:86G357 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168431438-snap-gene-0.22-mRNA-1 0 7112754 286M88N864M MD:Z:962C53G133 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 88 1 88
myseq0.fa.r112 0.99 maker-168184688-augustus-gene-0.53-mRNA-1 16 7166041 316M302N181M249N93M932N140M226N165M792N53M268N313M MD:Z:17A198A382T661 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 302,249,932,226,792,268 6 268,792,226,932,249,302
myseq9000.fa.r112 0.99 augustus_masked-166414248-processed-gene-0.0-mRNA-1 16 9290924 1032M MD:Z:412A25A11G136G18C25T28A101G95C37C123T10 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168154322-processed-gene-0.1-mRNA-1 16 3783983 1485M MD:Z:539C62C75G271T534 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168245590-processed-gene-0.2-mRNA-1 16 7166832 520M778N1094M MD:Z:235C17T639A403T111A204 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 778 1 778
myseq3000.fa.r112 0.99 augustus_masked-168453061-processed-gene-0.6-mRNA-1 0 9299872 2259M MD:Z:44A106A2C77G26T7A163C140A125T32G152T252A400A238G253A227 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168241459-processed-gene-0.18-mRNA-1 16 2402299 1620M MD:Z:237T350C193G600C236 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168397458-processed-gene-1.90-mRNA-1 16 7045714 2343M MD:Z:234A200A772C483G650 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168220476-snap-gene-0.5-mRNA-1 0 7146776 51M19N212M97N526M MD:Z:789 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 19,97 2 19,97
myseq0.fa.r112 0.99 augustus_masked-168186603-processed-gene-0.2-mRNA-1 16 7169055 1323M MD:Z:215T560G42T5GT249A105A11G66C61 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-167927206-processed-gene-0.5-mRNA-1 16 9291292 1917M MD:Z:164G192C372T223C306C58C91G63G210G43G39C30G89A24 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-167988002-processed-gene-0.2-mRNA-1 0 7705992 1773M MD:Z:130A43A1274A323 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168505644-processed-gene-0.2-mRNA-1 16 7102103 2946M MD:Z:300G226T122A317A25G944C156C543G2G190C41C69 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168494899-processed-gene-0.0-mRNA-1 0 7107422 918M MD:Z:152G56A198G509 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-166406136-snap-gene-0.6-mRNA-1 0 7121282 398M359N796M MD:Z:388C372C234G30G166 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 359 1 359
myseq0.fa.r112 0.99 maker-168570151-snap-gene-0.15-mRNA-1 0 7049848 1065M100N483M105N916M MD:Z:60A172G133A513A17A19T400G8A363C7A3C119A181T258C197 NM:i:14 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 100,105 2 100,105
myseq3000.fa.r112 0.99 augustus_masked-166029284-processed-gene-0.0-mRNA-1 16 9183792 597M MD:Z:105A253C237 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-167841384-processed-gene-0.13-mRNA-1 0 7018003 369M MD:Z:136G89G142 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168405196-processed-gene-0.12-mRNA-1 16 7061805 291M MD:Z:75G32C182 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 maker-168229185-snap-gene-0.10-mRNA-1 0 7087009 223M2496N514M752N1052M MD:Z:23C46A1718 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 2496,752 2 2496,752
myseq0.fa.r112 0.99 maker-168499000-augustus-gene-0.102-mRNA-1 0 7152117 52M158N762M MD:Z:248C565 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 158 1 158
