bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
myseq0.fa.r112 0.99 augustus_masked-168375748-processed-gene-0.5-mRNA-1 0 7077612 2421M MD:Z:46T7T29TT17A71G81T38T635A216G529A741 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-166722433-processed-gene-0.0-mRNA-1 0 7154244 957M MD:Z:230C56C62A35C221C236G33T77 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-166636730-processed-gene-0.0-mRNA-1 16 7058427 504M MD:Z:386T48G15C35C16 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168522838-processed-gene-0.18-mRNA-1 0 7091783 3195M MD:Z:1040A1226A388G538 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168521317-processed-gene-0.6-mRNA-1 0 7062131 333M MD:Z:333 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-166864868-processed-gene-0.1-mRNA-1 0 7739890 528M MD:Z:61T31A53A91T54C213T19 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-159766302-processed-gene-0.0-mRNA-1 16 1198093 779M MD:Z:9G170G598 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168104289-processed-gene-0.8-mRNA-1 0 7145471 2121M MD:Z:181G67T208C34G454C70C173A81GA128G395A34C97T101G2T81 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168232428-processed-gene-0.5-mRNA-1 16 4249523 495M MD:Z:495 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168547957-processed-gene-0.3-mRNA-1 0 7124466 2004M MD:Z:167T1836 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 snap_masked-168414143-processed-gene-0.3-mRNA-1 16 9299689 1398M MD:Z:8C604C315C468 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 genemark-161714239-processed-gene-0.1-mRNA-1 16 7654529 327M MD:Z:307G15T3 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168577092-processed-gene-0.0-mRNA-1 0 4517572 297M MD:Z:228G68 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168577573-processed-gene-1.9-mRNA-1 0 7166182 1458M MD:Z:1169A288 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168451505-processed-gene-0.13-mRNA-1 0 7151318 357M MD:Z:15C61A149T129 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168550411-processed-gene-0.4-mRNA-1 16 7081757 465M MD:Z:7G29A40A2A19G363 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-164790917-processed-gene-0.0-mRNA-1 16 7164655 1296M MD:Z:163T860GG270 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168577140-processed-gene-0.16-mRNA-1 0 7053076 333M MD:Z:333 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166926399-processed-gene-0.0-mRNA-1 0 9262571 2766M MD:Z:32G78T1A59C8G426TC7G112G25G208T249A375C231A127C74A426A150C33A47C78 NM:i:20 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-167807106-processed-gene-0.10-mRNA-1 16 7146393 669M MD:Z:57G3G29A3A43C17G47T23A46T4T136A250 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-167353990-processed-gene-0.0-mRNA-1 16 152927 2049M MD:Z:282G19T37C41G262C143C14A20C82G18T38C101G38T88C497G113C34T28G21A34A2C73A42 NM:i:22 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168409839-processed-gene-0.68-mRNA-1 16 7046535 1164M MD:Z:25A151A89G34T310A37G54A31T79C144A26A2G151C18 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168354121-processed-gene-1.66-mRNA-1 16 7115246 321M MD:Z:121A4G147C46 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 genemark-168380110-processed-gene-0.21-mRNA-1 16 7061974 1140M MD:Z:145G45A410G19C59G150T76T69T25A133 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-163503528-processed-gene-0.0-mRNA-1 16 7752004 2109M MD:Z:658C199T118T1026T104 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168508384-processed-gene-0.32-mRNA-1 16 7154747 429M MD:Z:139T27A15A245 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168512232-processed-gene-0.2-mRNA-1 0 4496643 1077M MD:Z:35T344C75C88C50T49G214C138C76 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168291016-processed-gene-0.0-mRNA-1 0 7102477 1125M MD:Z:896C44T183 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-167827970-processed-gene-0.8-mRNA-1 16 310254 588M MD:Z:257C215G92C21 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 genemark-165908296-processed-gene-0.1-mRNA-1 0 7079024 390M MD:Z:390 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168190411-processed-gene-0.4-mRNA-1 16 7716919 435M MD:Z:12C8C413 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168577173-processed-gene-1.109-mRNA-1 16 369788 285M MD:Z:285 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168503248-processed-gene-1.26-mRNA-1 0 7107217 2304M MD:Z:464T8C899C166A436A326 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168532895-processed-gene-0.1-mRNA-1 0 7747977 411M MD:Z:23T195T56T73C60 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168576761-processed-gene-0.116-mRNA-1 0 7165537 366M MD:Z:280G85 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 snap_masked-168253840-processed-gene-0.5-mRNA-1 16 8590757 294M MD:Z:95C198 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168548930-processed-gene-0.3-mRNA-1 0 7665774 1326M MD:Z:281C65T14T137A85C56C93A47T114A103T36G284 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-166201476-processed-gene-0.1-mRNA-1 0 7752069 1248M MD:Z:268G40A7C56T2T21C88G358A150G6A106A135 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168293164-processed-gene-0.26-mRNA-1 0 7051550 336M MD:Z:217A118 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168325526-processed-gene-0.1-mRNA-1 16 852205 2856M MD:Z:192A278G68T110G176A708G28C65C99C28A16G4G73C101A158TT13C29T149G147G170A223 NM:i:21 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-167882969-processed-gene-0.3-mRNA-1 0 7166647 2625M MD:Z:158C75G40A185T74T226G218A281T152C72T293G98C119G621 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 snap_masked-168113208-processed-gene-0.3-mRNA-1 0 9298737 413M MD:Z:170G35C37G70T56G40 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-166849731-processed-gene-0.0-mRNA-1 0 866673 2211M MD:Z:473C85G87C44T425G37A303C710G9A29 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168410902-processed-gene-0.1-mRNA-1 16 7164379 2678M MD:Z:130C17G117G102C305C38A124A93G92C247A777G39C41C5C406A81T48 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-168393844-processed-gene-0.2-mRNA-1 16 7667503 516M MD:Z:407G108 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168494032-processed-gene-2.55-mRNA-1 16 7063353 396M MD:Z:71G177G82G63 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168203932-processed-gene-0.0-mRNA-1 0 7089574 2085M MD:Z:26T135A65A20G109C162A19T35T511A30A17C242T689T12 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168557695-processed-gene-0.11-mRNA-1 16 2871070 2649M MD:Z:568C1641T438 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168473761-processed-gene-0.5-mRNA-1 0 7070487 1521M MD:Z:536G479A146T245T111 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168348092-processed-gene-0.8-mRNA-1 0 7081991 732M MD:Z:351G314A65 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168176188-processed-gene-0.30-mRNA-1 16 7080766 627M MD:Z:35G17G573 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-158993501-processed-gene-0.0-mRNA-1 0 2858581 824M MD:Z:260T382A180 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-166691276-processed-gene-0.0-mRNA-1 16 7071388 1086M MD:Z:85A479C125T394 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168550135-processed-gene-0.10-mRNA-1 0 7116988 1404M MD:Z:521C882 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168183601-processed-gene-0.2-mRNA-1 16 7018076 1509M MD:Z:96A124C34C30A211C97G239C418T169C82 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-167886577-processed-gene-0.9-mRNA-1 0 7041469 1410M MD:Z:5T34C896A472 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168391095-processed-gene-0.3-mRNA-1 16 7100411 2088M MD:Z:128T207A227G109T34A47G334G32C150T24C297A111T340C35 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-165157537-processed-gene-0.1-mRNA-1 0 7740420 1569M MD:Z:56G182T347T37T6A443A143C348 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168254571-processed-gene-0.7-mRNA-1 16 7123702 615M MD:Z:579C35 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-161783185-processed-gene-0.2-mRNA-1 0 1631384 828M MD:Z:828 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 snap_masked-161377304-processed-gene-0.1-mRNA-1 0 9302639 276M MD:Z:65G12G7CA38C17C1A56T16G38G7G8 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168137129-processed-gene-0.1-mRNA-1 0 7144851 2445M MD:Z:209C44A52G174C134G170A8A507G203T4G51T47A439T20T38G10C56C18G152C7T49G32 NM:i:21 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq12000.fa.r112 0.99 augustus_masked-166078677-processed-gene-0.0-mRNA-1 16 7720303 694M MD:Z:26G6G7C34G5A37A28G20A21AT1GA13T6C72C29G50T11A1G29T31C7A3C4C18T11G76A32A52C15A19 NM:i:30 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-168191928-processed-gene-0.105-mRNA-1 0 7165379 315M MD:Z:55A169G38A50 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168365837-processed-gene-0.5-mRNA-1 16 7109465 429M MD:Z:104T131A71C120 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 augustus_masked-168209543-processed-gene-0.0-mRNA-1 0 9290532 2778M MD:Z:18C2A3G4C58T6T21G31G16C5A6C3C14T13C8AA6CC7T1G1T8C2C11G13T5GGG24A3T10A8C9G8G5G10G14T26AG1GT3C6A2GG19CA1A3T19T26A9A2C16G17A14A2G6A1T3C7G3C34C23A19AG3G1A1G53A1G4G9TC9CA1C1C6G2T34G10C1A1T24AAA6G32A5T14C38TT7T4T10C1A2A3A1G18G18GG2A3GC3TG1G14G11A18C1AA3G12C3G7T16A1T1G35C11G5T4A4A1A1A1A5A16G23G2C14A9GG12GA1T30G16A4CA6C16TT11G7G14G3A11A10C2T2C12G4G6A25C8C25T7A44A13G9CAC14A3G40CA6C16C11A5A17G76C2CG4TG2A7TG13C11T23C17T21C7T20C14T14C5T28A16G7CC13A20C2T18T13GG18TG48A7C2A7G10TG18T11A2A5G17T5T8C20T5G6C23C1A8A23C26A40T3A4A5C18A2T14A8G6A16A23T8A2A8A50CC1T54A11G65 NM:i:245 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168417232-processed-gene-0.11-mRNA-1 0 7166418 2064M MD:Z:28G7G29G67G155A138A8G208A47A110T470T181A15C146C185G8A27G111T99T6 NM:i:19 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-163436855-processed-gene-0.1-mRNA-1 16 7065524 465M MD:Z:391G4G64C3 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-166207517-processed-gene-0.0-mRNA-1 0 7165650 1956M MD:Z:131G488T104GT40T155G388A115C253A64T208 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 snap_masked-166294889-processed-gene-0.4-mRNA-1 0 7074287 2784M MD:Z:10C66C4G39A20T75T46C128C214A103C209G373G317C289A360C344T35T135 NM:i:17 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq3000.fa.r112 0.99 augustus_masked-166515633-processed-gene-0.0-mRNA-1 0 9300900 1500M MD:Z:23G17C29TG13G8G11T29T2T1G13A19G23C6A22A21C1G10T6T11T47C9C16C4AG28A3T14G4C13G16A11A29T5CA40C17C20C6A1C14A1C14CA2T13T6T2A8C2A3A2A4A11AAG4T3T10A3A6C4C1A1T5G5T4T17A7AA16C4C4C8G18A35T2C1A6C10TGG7T1T3CC4C8A5C14CA7T7G6T4C11C6A19C8C13G17CT9C9AGC8A5T4C4A2G4A6G16G2C1A2A8C10G13T7T6G5G14G4A15C17C3G3G15A17A24A6A9C6T77G11C4A26C14A11G2C7G7 NM:i:143 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168253220-processed-gene-0.1-mRNA-1 0 7086556 444M MD:Z:86G357 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq9000.fa.r112 0.99 augustus_masked-166414248-processed-gene-0.0-mRNA-1 16 9290924 1032M MD:Z:412A25A11G136G18C25T28A101G95C37C123T10 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
myseq0.fa.r112 0.99 augustus_masked-168154322-processed-gene-0.1-mRNA-1 16 3783983 1485M MD:Z:539C62C75G271T534 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsPG29_sam.txt PG29 NA 0 NA
