bin coverage transcript strand gene cigar MD NM introns_len introns_num
myseq12000.fa.r112 0.99 maker-168577105-augustus-gene-0.51-mRNA-1 0 7700281 487M630N240M127N174M98N285M MD:Z:1009G75A16C4A64C13 NM:i:5 630,127,98 3
myseq3000.fa.r112 0.99 maker-168577095-snap-gene-0.13-mRNA-1 16 9132878 541M247N119M509N146M829N370M171N117M MD:Z:212T1080 NM:i:1 247,509,829,171 4
myseq15000.fa.r112 0.99 maker-168577077-snap-gene-0.16-mRNA-1 16 11203709 702M88N196M120N166M1558N95M181N85M186N152M115N117M116N135M1170N90M661N153M124N177M772N204M296N119M5920N488M MD:Z:41G420T138G122A471C1441G240 NM:i:6 88,120,1558,181,186,115,116,1170,661,124,772,296,5920 13
myseq12000.fa.r112 0.99 maker-168577059-snap-gene-0.28-mRNA-2 0 7753997 663M2409N181M2302N174M133N282M181N126M124N204M305N102M148N767M MD:Z:440C477C1217C362 NM:i:3 2409,2302,133,181,124,305,148 7
myseq0.fa.r112 0.99 maker-168577056-augustus-gene-0.15-mRNA-1 16 7163890 1544M128N273M MD:Z:72A7G101G802G570G6T253 NM:i:6 128 1
myseq6000.fa.r112 0.99 maker-168577045-snap-gene-0.18-mRNA-1 16 6851740 892M373N266M2094N346M277N284M2057N223M4069N810M MD:Z:258A157G606A677C693G425 NM:i:5 373,2094,277,2057,4069 5
myseq12000.fa.r112 0.99 maker-168577032-augustus-gene-0.29-mRNA-1 16 7754087 869M71N503M473N666M MD:Z:431T188C52G204T41A368C155C151A122A18C298 NM:i:10 71,473 2
myseq12000.fa.r112 0.99 maker-168577029-snap-gene-0.19-mRNA-1 0 7650420 157M315N47M322N394M178N614M123N477M MD:Z:440T299G98A56T158A323C44C103T4C60C10C38A44 NM:i:12 315,322,178,123 4
myseq12000.fa.r112 0.99 maker-168577017-snap-gene-0.9-mRNA-1 16 7753771 787M105N64M128N67M1384N149M3038N680M MD:Z:251G248C424C240G447C21C70G17A15A5 NM:i:9 105,128,1384,3038 4
myseq6000.fa.r112 0.99 maker-168577014-snap-gene-0.149-mRNA-1 16 6708590 637M272N633M451N318M813N63M MD:Z:655A68A573T352 NM:i:3 272,451,813 3
myseq9000.fa.r112 0.99 maker-168577012-augustus-gene-2.91-mRNA-1 16 9166577 111M51N419M110N515M90N38M127N192M440N354M MD:Z:179GA25A7A15T107G30C76A1182 NM:i:8 51,110,90,127,440 5
myseq6000.fa.r112 0.99 maker-168577011-augustus-gene-0.94-mRNA-1 16 6848318 591M142N312M MD:Z:199G144C113T444 NM:i:3 142 1
myseq6000.fa.r112 0.99 maker-168577001-augustus-gene-0.31-mRNA-1 0 6820752 36M102N82M182N59M118N306M203N63M MD:Z:356G189 NM:i:1 102,182,118,203 4
myseq6000.fa.r112 0.99 maker-168576978-augustus-gene-0.15-mRNA-1 16 4846247 303M450N589M331N650M MD:Z:168A270C826C221A53 NM:i:4 450,331 2
myseq9000.fa.r112 0.99 maker-168576966-augustus-gene-0.56-mRNA-1 0 9284340 387M147N1275M MD:Z:232C164G93A7T102T428T49A418C161 NM:i:8 147 1
myseq9000.fa.r112 0.99 maker-168576965-augustus-gene-0.7-mRNA-1 16 9213739 773M463N564M MD:Z:53G328G555C398 NM:i:3 463 1
myseq0.fa.r112 0.99 maker-168576963-augustus-gene-0.68-mRNA-1 16 7168921 764M122N87M135N837M174N81M128N97M422N196M2293N444M MD:Z:205G626C211C58G57A23G53T46T25T141A29C4C9T45T37C59A18A22A344T245T20G34A1C5A28C66A39G29 NM:i:27 122,135,174,128,422,2293 6
myseq12000.fa.r112 0.99 maker-168576941-snap-gene-0.53-mRNA-1 0 7748359 72M112N54M114N142M96N134M119N409M MD:Z:407C403 NM:i:1 112,114,96,119 4
myseq3000.fa.r112 0.99 maker-168576920-snap-gene-0.66-mRNA-1 0 9299773 54M277N479M128N134M882N98M376N45M MD:Z:17G10A167C60A357G84T101G7 NM:i:7 277,128,882,376 4
myseq0.fa.r112 0.99 maker-168576825-augustus-gene-2.107-mRNA-1 0 7086730 1602M242N281M347N360M496N289M120N551M MD:Z:170A367T87C179A74T501T693G177G827 NM:i:8 242,347,496,120 4
myseq12000.fa.r112 0.99 maker-168576380-augustus-gene-0.9-mRNA-1 0 7735372 53M249N63M287N1368M MD:Z:759T420A303 NM:i:2 249,287 2
myseq3000.fa.r112 0.99 maker-168575968-augustus-gene-0.89-mRNA-1 0 9188919 2518M156N608M MD:Z:67T105T645T959T1096A110T112C25 NM:i:7 156 1
myseq0.fa.r112 0.99 maker-168575719-snap-gene-0.32-mRNA-1 16 7098596 852M147N570M113N358M125N305M160N53M128N112M120N105M352N66M317N28M1127N377M MD:Z:454C49T7C432G388T234T104G86C20T261C164G190T49T299A75 NM:i:14 147,113,125,160,128,120,352,317,1127 9
myseq12000.fa.r112 0.99 maker-168575692-augustus-gene-1.106-mRNA-1 0 7754069 502M494N378M1005N118M1226N224M159N847M MD:Z:212A101C197T453G351A117C302C31G50C45T48C151 NM:i:11 494,1005,1226,159 4
myseq12000.fa.r112 0.99 maker-168575686-snap-gene-0.14-mRNA-1 16 7751248 1951M163N352M MD:Z:182T444C117C581A708G144G121 NM:i:6 163 1
myseq12000.fa.r112 0.99 maker-168575274-augustus-gene-0.16-mRNA-1 0 7739909 2165M99N48M147N441M97N435M MD:Z:1220A137T254C35T173T932A121A79A130 NM:i:8 99,147,97 3
myseq12000.fa.r112 0.99 maker-168574640-augustus-gene-0.28-mRNA-1 16 7724713 232M253N78M166N390M208N298M97N290M MD:Z:483C804 NM:i:1 253,166,208,97 4
myseq12000.fa.r112 0.99 maker-168574599-snap-gene-0.73-mRNA-1 0 7754082 302M1705N121M365N144M271N194M146N76M91N796M MD:Z:139C108T1019A364 NM:i:3 1705,365,271,146,91 5
myseq9000.fa.r112 0.99 maker-168574397-snap-gene-0.88-mRNA-1 16 9135771 261M183N86M54N85M MD:Z:81C350 NM:i:1 183,54 2
myseq0.fa.r112 0.99 maker-168574340-augustus-gene-0.30-mRNA-2 0 7106410 483M327N305M768N136M139N45M536N143M151N124M299N449M114N51M MD:Z:7C72C144A132A1236A140 NM:i:5 327,768,139,536,151,299,114 7
myseq0.fa.r112 0.99 maker-168574340-augustus-gene-0.30-mRNA-1 0 7106410 483M327N305M768N136M139N45M491N188M151N124M299N449M114N51M MD:Z:7C72C144A132A1281A140 NM:i:5 327,768,139,491,151,299,114 7
myseq12000.fa.r112 0.99 maker-168574279-augustus-gene-0.77-mRNA-1 0 7753715 848M644N140M2135N174M292N237M184N427M MD:Z:37C171C18T40C9T229G267T401C343G33T15A252 NM:i:11 644,2135,292,184 4
myseq12000.fa.r112 0.99 maker-168574247-snap-gene-0.51-mRNA-1 0 7669147 66M112N48M155N96M134N42M818N216M236N132M135N228M270N48M327N342M MD:Z:492T52A20G335T315 NM:i:4 112,155,134,818,236,135,270,327 8
myseq6000.fa.r112 0.99 maker-168574138-augustus-gene-0.24-mRNA-1 0 6846602 562M732N98M961N258M468N774M MD:Z:332G77G1240G12C27 NM:i:4 732,961,468 3
myseq9000.fa.r112 0.99 maker-168574132-augustus-gene-0.59-mRNA-1 16 8554227 504M732N1277M MD:Z:25A418A250G82T105C73A205C344G63G207 NM:i:9 732 1
myseq3000.fa.r112 0.99 maker-168574058-snap-gene-0.38-mRNA-1 0 9297558 849M266N69M MD:Z:25A877G14 NM:i:2 266 1
myseq6000.fa.r112 0.99 maker-168574058-augustus-gene-0.35-mRNA-1 0 6752537 885M91N399M MD:Z:257G242A5G106G670 NM:i:4 91 1
myseq6000.fa.r112 0.99 maker-168574043-augustus-gene-0.20-mRNA-1 0 6851589 78M1310N587M MD:Z:524C45T94 NM:i:2 1310 1
myseq9000.fa.r112 0.99 maker-168573957-snap-gene-0.25-mRNA-1 16 9303970 531M138N135M2930N66M27N246M MD:Z:75G23T4G53G35G47G117A75A9C104G132G44G248 NM:i:12 138,2930,27 3
myseq0.fa.r112 0.99 maker-168573955-augustus-gene-0.54-mRNA-1 16 7163865 1000M228N502M93N192M423N1619M MD:Z:322A300G725G156C83C70A143A8A152A1132C212 NM:i:10 228,93,423 3
myseq3000.fa.r112 0.99 maker-168573918-augustus-gene-0.45-mRNA-1 16 9171056 981M94N671M MD:Z:1652 NM:i:0 94 1
myseq3000.fa.r112 0.99 maker-168573665-augustus-gene-0.53-mRNA-1 16 9209454 1009M95N180M1309N119M406N43M MD:Z:5G183A387A227G545 NM:i:4 95,1309,406 3
myseq12000.fa.r112 0.99 maker-168573468-augustus-gene-0.36-mRNA-1 0 7590496 2379M190N87M145N702M103N165M246N331M115N215M103N327M132N64M205N240M102N231M MD:Z:346G108T362C76A433A1687C12G1710 NM:i:7 190,145,103,246,115,103,132,205,102 9
myseq3000.fa.r112 0.99 maker-168573447-augustus-gene-0.28-mRNA-1 0 9280384 199M102N1151M MD:Z:153T254C81C280G9AC136C16T93T181T137 NM:i:10 102 1
myseq12000.fa.r112 0.99 maker-168573412-augustus-gene-0.7-mRNA-1 0 7720382 1035M357N185M788N201M169N162M167N714M MD:Z:123A544C439C817G11G358 NM:i:5 357,788,169,167 4
myseq12000.fa.r112 0.99 maker-168573397-augustus-gene-0.6-mRNA-1 0 7750958 187M82N76M94N820M MD:Z:264G268T33T119A102A11G24A18G3C3T100A127 NM:i:11 82,94 2
myseq12000.fa.r112 0.99 maker-168572977-augustus-gene-0.25-mRNA-1 0 2327962 343M304N231M MD:Z:326A247 NM:i:1 304 1
myseq9000.fa.r112 0.99 maker-168572826-snap-gene-0.103-mRNA-1 0 9303880 203M1330N180M MD:Z:383 NM:i:0 1330 1
myseq0.fa.r112 0.99 maker-168572826-snap-gene-0.101-mRNA-1 0 7131995 27M103N111M111N963M MD:Z:140T161T798 NM:i:2 103,111 2
myseq3000.fa.r112 0.99 maker-168572565-augustus-gene-0.44-mRNA-1 16 7122055 56M600N187M126N1773M88N133M112N169M82N94M MD:Z:2202A209 NM:i:1 600,126,88,112,82 5
myseq6000.fa.r112 0.99 maker-168572217-snap-gene-0.19-mRNA-1 0 6812138 622M321N1091M77N241M MD:Z:14T37G82G20A44T161C95A11C13G248A66T13C26T414T696 NM:i:14 321,77 2
myseq9000.fa.r112 0.99 maker-168572137-augustus-gene-0.22-mRNA-1 16 9193566 260M99N470M804N371M369N224M107N317M90N260M98N201M328N176M91N55M86N462M MD:Z:432G515A563C1112A170 NM:i:4 99,804,369,107,90,98,328,91,86 9
myseq12000.fa.r112 0.99 maker-168572021-augustus-gene-0.35-mRNA-1 0 7699966 333M213N96M2141N532M489N359M92N488M MD:Z:17CT359G74A118G839A219G127T47 NM:i:8 213,2141,489,92 4
myseq3000.fa.r112 0.99 maker-168571946-augustus-gene-0.24-mRNA-2 16 9251478 543M215N213M108N101M243N230M299N78M110N401M360N467M MD:Z:316A609C825G280 NM:i:3 215,108,243,299,110,360 6
myseq9000.fa.r112 0.99 maker-168571809-augustus-gene-0.44-mRNA-1 0 9190798 782M899N96M791N307M90N248M390N467M MD:Z:92T4T71C192G137C60C211C281G461T146T70C80A22T44C15 NM:i:14 899,791,90,390 4
myseq0.fa.r112 0.99 maker-168571793-snap-gene-0.39-mRNA-1 0 7169145 1204M1775N317M MD:Z:506C263C36G713 NM:i:3 1775 1
myseq9000.fa.r112 0.99 maker-168571733-augustus-gene-0.20-mRNA-1 16 9240655 294M157N936M615N129M77N248M105N152M145N235M MD:Z:640G14C14G74C77A8T203G914C42 NM:i:8 157,615,77,105,145 5
myseq12000.fa.r112 0.99 maker-168571643-augustus-gene-0.20-mRNA-1 16 7744644 254M76N144M91N633M423N220M195N2422M MD:Z:38A132TT332G47A47A23A199C246G307T1151G65A413G21AT106A406G123 NM:i:17 76,91,423,195 4
myseq9000.fa.r112 0.99 maker-168571516-augustus-gene-0.34-mRNA-1 0 9098869 332M78N80M241N457M396N160M113N281M135N419M MD:Z:1038T16A673 NM:i:2 78,241,396,113,135 5
myseq6000.fa.r112 0.99 maker-168571363-snap-gene-0.17-mRNA-1 16 6784329 785M1711N1731M MD:Z:525T191A157G669G236T493A223A15 NM:i:7 1711 1
myseq9000.fa.r112 0.99 maker-168571225-snap-gene-0.46-mRNA-1 16 9301414 621M130N138M345N166M MD:Z:65G153T19C137AAC545 NM:i:6 130,345 2
myseq9000.fa.r112 0.99 maker-168571015-augustus-gene-0.34-mRNA-1 0 9220057 24M409N240M295N213M461N11M207N264M346N736M MD:Z:659A149C671T6 NM:i:3 409,295,461,207,346 5
myseq9000.fa.r112 0.99 maker-168570960-augustus-gene-0.44-mRNA-1 16 9297729 309M130N157M92N116M316N222M564N189M107N159M82N145M75N109M132N190M293N95M169N55M104N192M246N292M410N32M MD:Z:2262 NM:i:0 130,92,316,564,107,82,75,132,293,169,104,246,410 13
myseq3000.fa.r112 0.99 maker-168570333-snap-gene-0.57-mRNA-1 16 9300701 530M498N55M398N1149M122N619M9N1365M414N194M462N119M MD:Z:83C228T10C20C143A830A80T176T103T574T145T129G766G69A661 NM:i:14 498,398,122,9,414,462 6
myseq12000.fa.r112 0.99 maker-168570197-augustus-gene-0.28-mRNA-1 16 7753761 1228M1729N270M2034N552M MD:Z:1995A44C9 NM:i:2 1729,2034 2
myseq0.fa.r112 0.99 maker-168570151-snap-gene-0.15-mRNA-1 0 7049848 1065M100N483M105N916M MD:Z:60A172G133A513A17A19T400G8A363C7A3C119A181T258C197 NM:i:14 100,105 2
myseq3000.fa.r112 0.99 maker-168570132-augustus-gene-0.38-mRNA-1 16 9215470 610M84N409M208N26M371N107M MD:Z:87A140C497A425 NM:i:3 84,208,371 3
myseq0.fa.r112 0.99 maker-168569893-augustus-gene-0.15-mRNA-1 0 7116283 446M145N149M147N116M367N50M207N580M MD:Z:378G938T23 NM:i:2 145,147,367,207 4
myseq9000.fa.r112 0.99 maker-168569850-snap-gene-0.138-mRNA-1 0 9297895 545M34N124M MD:Z:124A83A460 NM:i:2 34 1
myseq9000.fa.r112 0.99 maker-168569848-augustus-gene-0.88-mRNA-1 16 9280056 21M94N77M286N33M281N46M228N100M572N731M MD:Z:315G692 NM:i:1 94,286,281,228,572 5
myseq12000.fa.r112 0.99 maker-168569782-augustus-gene-2.92-mRNA-1 16 7716152 1029M109N222M473N2227M598N691M655N94M MD:Z:1797A26C280T296G54C172C124C745T76A684 NM:i:9 109,473,598,655 4
myseq6000.fa.r112 0.99 maker-168569780-augustus-gene-0.33-mRNA-1 0 6790429 125M131N413M MD:Z:258A279 NM:i:1 131 1
myseq6000.fa.r112 0.99 maker-168569592-augustus-gene-0.75-mRNA-1 0 6852076 507M528N155M211N186M904N353M973N669M MD:Z:242C147A810A83A207G376 NM:i:5 528,211,904,973 4
myseq12000.fa.r112 0.99 maker-168569503-snap-gene-0.63-mRNA-1 0 7639476 899M1163N159M1032N201M121N234M188N425M136N45M MD:Z:77T130G742T1011 NM:i:3 1163,1032,121,188,136 5
myseq0.fa.r112 0.99 maker-168569481-augustus-gene-0.65-mRNA-1 0 7168478 760M3971N91M4187N458M MD:Z:656C116C24C320G189 NM:i:4 3971,4187 2
myseq6000.fa.r112 0.99 maker-168569471-augustus-gene-0.44-mRNA-1 0 6852130 498M96N92M168N505M MD:Z:757A83T47T11C4G24T22C30T22G24A10G20T29 NM:i:12 96,168 2
myseq6000.fa.r112 0.99 maker-168569010-snap-gene-0.61-mRNA-1 16 6851833 789M181N120M110N120M233N561M101N60M379N66M98N111M2425N91M295N101M160N108M99N590M141N2224M MD:Z:166G447T326A234T1214C306G930A78A252A979 NM:i:9 181,110,233,101,379,98,2425,295,160,99,141 11
myseq9000.fa.r112 0.99 maker-168568969-augustus-gene-0.25-mRNA-1 0 9300426 127M376N419M237N286M91N131M MD:Z:244T57A652C7 NM:i:3 376,237,91 3
myseq12000.fa.r112 0.99 maker-168568915-snap-gene-0.11-mRNA-1 0 7750767 181M91N203M MD:Z:384 NM:i:0 91 1
myseq9000.fa.r112 0.99 maker-168568823-augustus-gene-1.72-mRNA-1 0 9303749 1381M1755N161M MD:Z:1202C339 NM:i:1 1755 1
myseq12000.fa.r112 0.99 maker-168568785-augustus-gene-0.52-mRNA-1 0 7750233 816M258N393M536N298M MD:Z:944T562 NM:i:1 258,536 2
myseq6000.fa.r112 0.99 maker-168568538-augustus-gene-0.142-mRNA-1 0 6712479 142M195N74M203N1290M MD:Z:571C934 NM:i:1 195,203 2
myseq3000.fa.r112 0.99 maker-168568503-augustus-gene-0.18-mRNA-1 16 9223461 506M130N389M MD:Z:277C515G101 NM:i:2 130 1
myseq12000.fa.r112 0.99 maker-168568482-snap-gene-0.58-mRNA-1 16 7622438 2218M198N150M113N119M MD:Z:2487 NM:i:0 198,113 2
myseq12000.fa.r112 0.99 maker-168568324-snap-gene-0.100-mRNA-1 16 7631472 697M1791N402M68N186M MD:Z:1285 NM:i:0 1791,68 2
myseq0.fa.r112 0.99 maker-168568324-augustus-gene-0.98-mRNA-1 16 7065264 845M655N1452M MD:Z:2297 NM:i:0 655 1
myseq6000.fa.r112 0.99 maker-168568251-snap-gene-0.11-mRNA-1 0 6842085 135M385N96M172N193M23N455M MD:Z:25T832A20 NM:i:2 385,172,23 3
myseq9000.fa.r112 0.99 maker-168568081-augustus-gene-0.75-mRNA-1 16 9196540 89M287N412M MD:Z:318C132T49 NM:i:2 287 1
myseq6000.fa.r112 0.99 maker-168568081-augustus-gene-0.74-mRNA-1 16 6761061 419M171N105M91N163M157N54M MD:Z:259G40T362T77 NM:i:3 171,91,157 3
myseq9000.fa.r112 0.99 maker-168568009-snap-gene-0.8-mRNA-1 0 9300437 346M119N1629M MD:Z:29C37T9C342G32A166A591T394C183A43G139 NM:i:10 119 1
myseq3000.fa.r112 0.99 maker-168567808-augustus-gene-0.34-mRNA-1 0 9167666 224M203N70M357N1038M MD:Z:84G47A25TG2A282A311C13T59G25T181C36T26T102G12C112 NM:i:15 203,357 2
myseq0.fa.r112 0.99 maker-168567690-snap-gene-0.78-mRNA-1 16 3736198 587M137N242M578N31M MD:Z:860 NM:i:0 137,578 2
myseq3000.fa.r112 0.99 maker-168567683-augustus-gene-0.77-mRNA-1 0 9302971 426M233N177M1413N135M119N248M87N138M158N138M1787N218M87N148M405N144M140N111M112N142M177N281M224N162M1508N54M112N75M169N245M MD:Z:93A13C125C29C25G60C57G207G38G30G263T13C66C339T11T61G144C1C196C35C26T338A128A179C341 NM:i:24 233,1413,119,87,158,1787,87,405,140,112,177,224,1508,112,169 15
myseq6000.fa.r112 0.99 maker-168567500-augustus-gene-0.54-mRNA-1 0 6746783 84M108N960M MD:Z:202A50A21A69T154C38G35T302G165 NM:i:8 108 1
myseq3000.fa.r112 0.99 maker-168567442-snap-gene-0.34-mRNA-1 16 9303209 852M692N891M MD:Z:946G85A41A138T52T21T1G22T46C14T3T34T64C56C6A40G25C3A28T3T79T9T5 NM:i:22 692 1
myseq12000.fa.r112 0.99 maker-168567085-augustus-gene-0.47-mRNA-1 0 7751185 453M285N216M MD:Z:86C176A33T148G104A117 NM:i:5 285 1
myseq12000.fa.r112 0.99 maker-168567012-augustus-gene-0.73-mRNA-2 0 7589676 101M282N300M205N34M MD:Z:162T181G90 NM:i:2 282,205 2
myseq3000.fa.r112 0.99 maker-168566950-augustus-gene-0.20-mRNA-1 16 9188352 2071M562N1624M MD:Z:90G507C85A752A261C124A281A218C642A54C136T534 NM:i:11 562 1
myseq6000.fa.r112 0.99 maker-168566937-augustus-gene-1.115-mRNA-1 16 6851376 313M547N238M86N998M96N330M MD:Z:112C72G61C170T207A12T162C27C621A321A10T93 NM:i:11 547,86,96 3
myseq6000.fa.r112 0.99 maker-168566728-snap-gene-0.37-mRNA-1 0 6747694 744M95N111M206N326M166N71M212N1052M233N141M108N97M473N56M MD:Z:43T338A9G73T80C13C441A165G1428 NM:i:8 95,206,166,212,233,108,473 7
myseq3000.fa.r112 0.99 maker-168566603-snap-gene-0.32-mRNA-1 0 9298488 734M85N261M1998N535M MD:Z:270A900C358 NM:i:2 85,1998 2
myseq9000.fa.r112 0.99 maker-168566255-snap-gene-0.80-mRNA-1 0 9303804 1155M105N324M147N373M160N20M1522N501M86N63M MD:Z:158C233A94G477G204C562C44AA36A12A391G51C162 NM:i:12 105,147,160,1522,86 5
myseq6000.fa.r112 0.99 maker-168566138-augustus-gene-1.53-mRNA-1 0 6741740 340M2177N837M MD:Z:1177 NM:i:0 2177 1
myseq12000.fa.r112 0.99 maker-168565727-snap-gene-0.23-mRNA-1 16 7749035 1336M1125N928M MD:Z:2264 NM:i:0 1125 1
myseq6000.fa.r112 0.99 maker-168565621-snap-gene-0.21-mRNA-2 16 6800963 1361M91N313M179N760M MD:Z:341G179G1342C164G214A117C71 NM:i:6 91,179 2
myseq15000.fa.r112 0.99 maker-168564779-snap-gene-0.52-mRNA-1 0 11137295 941M3292N936M MD:Z:183C67G576C45A674T327 NM:i:5 3292 1
myseq12000.fa.r112 0.99 maker-168564629-augustus-gene-0.22-mRNA-1 16 7753584 410M3962N382M MD:Z:724T67 NM:i:1 3962 1
myseq3000.fa.r112 0.99 maker-168564295-augustus-gene-0.86-mRNA-1 16 7033586 915M98N39M126N202M MD:Z:168G188G14T210G80T160A171T4A153 NM:i:8 98,126 2
myseq3000.fa.r112 0.99 maker-168564232-augustus-gene-0.56-mRNA-1 0 9299234 1002M314N90M347N111M154N192M308N49M216N53M81N101M174N114M90N82M219N68M98N60M81N108M705N66M94N138M318N105M95N963M199N353M131N671M MD:Z:775C8A206C239T722T461C541T999A367 NM:i:8 314,347,154,308,216,81,174,90,219,98,81,705,94,318,95,199,131 17
myseq6000.fa.r112 0.99 maker-168564143-snap-gene-0.43-mRNA-1 0 6852063 153M215N233M351N267M148N98M79N227M MD:Z:655G164T157 NM:i:2 215,351,148,79 4
myseq3000.fa.r112 0.99 maker-168564046-augustus-gene-0.48-mRNA-1 16 9249949 1748M361N148M248N244M337N370M MD:Z:36G154G293C334G264A727G489G206 NM:i:7 361,248,337 3
myseq3000.fa.r112 0.99 maker-168563792-augustus-gene-0.52-mRNA-1 0 9297960 183M144N350M334N402M279N388M209N1013M MD:Z:260A185G110C1393T384 NM:i:4 144,334,279,209 4
myseq6000.fa.r112 0.99 maker-168563380-snap-gene-0.27-mRNA-1 16 6849608 999M328N213M MD:Z:193C467T267G161A120 NM:i:4 328 1
myseq9000.fa.r112 0.99 maker-168563360-snap-gene-0.40-mRNA-1 0 9253325 848M99N2179M MD:Z:406A27A77G674G656A1182 NM:i:5 99 1
myseq3000.fa.r112 0.99 maker-168563239-augustus-gene-0.96-mRNA-2 0 9199741 81M117N117M126N536M MD:Z:734 NM:i:0 117,126 2
myseq3000.fa.r112 0.99 maker-168563239-augustus-gene-0.96-mRNA-1 0 9199741 81M117N117M126N173M120N243M MD:Z:614 NM:i:0 117,126,120 3
myseq9000.fa.r112 0.99 maker-168562607-snap-gene-0.27-mRNA-1 0 9254807 515M92N63M268N1271M MD:Z:375AA203C103G59G162C66A420A453 NM:i:8 92,268 2
myseq6000.fa.r112 0.99 maker-168562461-augustus-gene-0.45-mRNA-1 16 6702857 27M97N372M212N947M MD:Z:944C56A167G176 NM:i:3 97,212 2
myseq9000.fa.r112 0.99 maker-168562322-augustus-gene-0.61-mRNA-1 0 9296741 86M254N161M271N86M143N170M79N25M207N66M138N2183M MD:Z:303G8A47A81C245T235C31T91G1126C601 NM:i:9 254,271,143,79,207,138 6
myseq3000.fa.r112 0.99 maker-168562265-augustus-gene-0.98-mRNA-1 16 9302990 90M306N2583M1299N174M MD:Z:1491C1007A347 NM:i:2 306,1299 2
myseq6000.fa.r112 0.99 maker-168562203-snap-gene-0.49-mRNA-1 0 6828881 528M1459N583M MD:Z:18A1092 NM:i:1 1459 1
myseq12000.fa.r112 0.99 maker-168561794-augustus-gene-0.66-mRNA-2 0 7751292 814M83N520M73N345M127N240M118N1107M66N138M MD:Z:180T371C480T993G1136 NM:i:4 83,73,127,118,66 5
myseq12000.fa.r112 0.99 maker-168561066-snap-gene-0.131-mRNA-1 16 7681103 1252M127N204M1617N751M172N162M311N115M204N211M249N379M176N92M214N337M MD:Z:3503 NM:i:0 127,1617,172,311,204,249,176,214 8
myseq0.fa.r112 0.99 maker-168560647-augustus-gene-1.105-mRNA-1 0 7169171 1029M193N416M2946N356M285N209M145N1004M MD:Z:63C26G109A21C66A35A107A521T39T514G734T3C6A1T66A12G104G5T68G131C128C234 NM:i:21 193,2946,285,145 4
myseq9000.fa.r112 0.99 maker-168560635-snap-gene-0.28-mRNA-1 16 9142884 135M448N182M374N405M MD:Z:121T82A119A191A107G97 NM:i:5 448,374 2
myseq9000.fa.r112 0.99 maker-168560435-snap-gene-0.53-mRNA-1 0 9303893 451M2884N117M429N438M156N1534M MD:Z:348G386T531A718T553 NM:i:4 2884,429,156 3
myseq12000.fa.r112 0.99 maker-168559840-snap-gene-0.10-mRNA-1 16 7753719 204M409N79M218N366M1583N189M101N110M96N141M MD:Z:444G20G583A39 NM:i:3 409,218,1583,101,96 5
myseq12000.fa.r112 0.99 maker-168559791-augustus-gene-0.66-mRNA-1 16 7664439 111M166N2007M MD:Z:20A420G448G289A937 NM:i:4 166 1
myseq6000.fa.r112 0.99 maker-168559772-augustus-gene-0.36-mRNA-1 0 6750574 76M188N271M165N241M MD:Z:273A24C66C87T17G4T8C1T9T15G11A24C16T20 NM:i:13 188,165 2
myseq3000.fa.r112 0.99 maker-168559743-snap-gene-0.24-mRNA-1 0 9303202 179M275N40M227N128M229N180M168N68M103N143M1632N62M276N114M987N153M201N54M107N111M218N174M111N81M103N99M80N878M MD:Z:296T460G233G416T239G105T532G12C163 NM:i:8 275,227,229,168,103,1632,276,987,201,107,218,111,103,80 14
myseq0.fa.r112 0.99 maker-168559574-augustus-gene-0.21-mRNA-1 16 7165936 78M143N792M81N173M163N139M MD:Z:471G576A24G108 NM:i:3 143,81,163 3
myseq0.fa.r112 0.99 maker-168559414-snap-gene-0.55-mRNA-1 16 7026492 236M154N285M132N180M MD:Z:506T194 NM:i:1 154,132 2
myseq6000.fa.r112 0.99 maker-168559414-augustus-gene-0.54-mRNA-1 0 6851690 449M91N67M113N113M98N252M219N116M336N96M85N88M131N230M1060N72M446N185M260N260M MD:Z:1928 NM:i:0 91,113,98,219,336,85,131,1060,446,260 10
myseq3000.fa.r112 0.99 maker-168559362-augustus-gene-0.38-mRNA-1 0 9299284 106M373N273M94N371M85N968M MD:Z:6C32A12T183C11C110T575C101T680 NM:i:8 373,94,85 3
myseq9000.fa.r112 0.99 maker-168559247-augustus-gene-0.70-mRNA-1 0 9260538 86M332N166M211N210M336N336M MD:Z:485T312 NM:i:1 332,211,336 3
myseq9000.fa.r112 0.99 maker-168558968-augustus-gene-0.54-mRNA-1 0 9210708 583M276N290M344N49M416N48M MD:Z:970 NM:i:0 276,344,416 3
myseq9000.fa.r112 0.99 maker-168558673-augustus-gene-0.37-mRNA-1 16 9217383 480M381N99M400N138M106N131M210N147M112N33M97N94M78N196M MD:Z:255T93G721T74A1C12A69TC85 NM:i:8 381,400,106,210,112,97,78 7
myseq12000.fa.r112 0.99 maker-168558664-augustus-gene-0.86-mRNA-1 16 7753919 1960M198N134M98N125M290N207M1009N79M191N246M1288N74M160N55M111N178M97N157M MD:Z:25C1245T558C607C776 NM:i:4 198,98,290,1009,191,1288,160,111,97 9
myseq12000.fa.r112 0.99 maker-168558660-augustus-gene-0.26-mRNA-1 16 7657742 628M232N404M MD:Z:205C210G36C32G14G197T167G164 NM:i:7 232 1
myseq9000.fa.r112 0.99 maker-168558248-augustus-gene-0.115-mRNA-1 16 9131052 532M971N679M205N68M136N162M310N35M MD:Z:108A153AAA362G117C160A13C15G62G25C110G51A287 NM:i:13 971,205,136,310 4
