bin coverage transcript strand gene cigar MD NM introns_len introns_num
cdhit-output-4_17.iteration.1 0.99 maker-168577258-snap-gene-0.26-mRNA-1 0 3052173 755M199N224M493N102M118N133M226N62M MD:Z:37C193G336G707 NM:i:3 199,493,118,226 4
cdhit-output-4_10.iteration.1 0.99 maker-168577249-augustus-gene-0.46-mRNA-1 0 2845749 195M302N89M129N863M MD:Z:1147 NM:i:0 302,129 2
cdhit-output-4_16.iteration.1 0.99 maker-168577248-augustus-gene-0.45-mRNA-1 0 3076289 75M136N1111M91N1943M MD:Z:1684A783T660 NM:i:2 136,91 2
cdhit-output-4_17.iteration.1 0.99 maker-168577238-augustus-gene-0.37-mRNA-1 16 3052678 962M257N1915M MD:Z:171G1507G222A574A102C207G88 NM:i:6 257 1
cdhit-output-4_10.iteration.1 0.99 maker-168577225-augustus-gene-0.65-mRNA-1 0 2915226 1647M93N695M MD:Z:252A269T48G52G244C390A99C245A72G373C4G283 NM:i:11 93 1
cdhit-output-4_17.iteration.1 0.99 maker-168577220-augustus-gene-0.60-mRNA-1 16 3052215 457M105N150M656N155M MD:Z:210A494A56 NM:i:2 105,656 2
cdhit-output-4_17.iteration.2 0.99 maker-168577216-snap-gene-0.51-mRNA-1 0 4296126 197M95N567M MD:Z:38G118C71T372G78A28A53 NM:i:6 95 1
cdhit-output-4_11.iteration.1 0.99 maker-168577213-augustus-gene-0.71-mRNA-1 16 3288471 566M91N79M95N129M90N280M82N83M92N103M100N116M101N96M241N387M79N417M162N114M114N49M273N163M96N787M MD:Z:316G40G16A273T98T224A1454A507A103C329 NM:i:9 91,95,90,82,92,100,101,241,79,162,114,273,96 13
cdhit-output-4_15.iteration.1 0.99 maker-168577199-snap-gene-0.101-mRNA-1 0 3575828 60M132N33M370N72M1399N324M109N55M505N176M450N201M131N260M139N317M385N224M344N823M226N242M421N1529M MD:Z:76A162C245G39T4T939A21T204A179C342A76C179T75C1057A401T97T125A78 NM:i:17 132,370,1399,109,505,450,131,139,385,344,226,421 12
cdhit-output-4_19.iteration.1 0.99 maker-168577198-augustus-gene-2.80-mRNA-2 16 831936 1298M329N296M1241N875M MD:Z:140TT2327 NM:i:2 329,1241 2
cdhit-output-4_11.iteration.1 0.99 maker-168577198-augustus-gene-0.62-mRNA-1 0 3288461 54M213N319M432N131M687N497M MD:Z:185T74C740 NM:i:2 213,432,687 3
cdhit-output-4_18.iteration.1 0.99 maker-168577195-snap-gene-0.34-mRNA-1 0 3751175 110M113N296M304N59M193N519M MD:Z:577G103C302 NM:i:2 113,304,193 3
cdhit-output-4_14.iteration.1 0.99 maker-168577192-snap-gene-0.28-mRNA-1 0 3011226 714M1185N151M725N804M914N21M MD:Z:519G705G191T171T88G11 NM:i:5 1185,725,914 3
cdhit-output-4_17.iteration.1 0.99 maker-168577149-augustus-gene-0.17-mRNA-1 16 2982506 438M152N75M247N14M104N56M208N47M MD:Z:630 NM:i:0 152,247,104,208 4
cdhit-output-4_8.iteration.1 0.99 maker-168577144-snap-gene-0.36-mRNA-1 0 4559893 1586M120N142M258N108M871N213M101N111M264N18M MD:Z:232A1945 NM:i:1 120,258,871,101,264 5
cdhit-output-4_14.iteration.1 0.99 maker-168577137-snap-gene-0.57-mRNA-1 0 3011380 196M857N942M MD:Z:1138 NM:i:0 857 1
cdhit-output-4_18.iteration.2 0.99 maker-168577122-augustus-gene-0.114-mRNA-1 16 4211951 38M132N79M86N63M256N117M526N141M118N93M175N102M MD:Z:258A374 NM:i:1 132,86,256,526,118,175 6
cdhit-output-4_16.iteration.1 0.99 maker-168577105-augustus-gene-0.51-mRNA-1 0 3092319 487M630N240M127N174M98N285M MD:Z:1009G75A16C4A64C13 NM:i:5 630,127,98 3
cdhit-output-4_12.iteration.1 0.99 maker-168577095-snap-gene-0.13-mRNA-1 16 3365057 541M247N119M509N146M829N370M171N117M MD:Z:212T1080 NM:i:1 247,509,829,171 4
cdhit-output-4_9.iteration.1 0.99 maker-168577056-augustus-gene-0.15-mRNA-1 0 3259942 273M128N1544M MD:Z:253A6C288G1084C101C7T72 NM:i:6 128 1
cdhit-output-4_14.iteration.1 0.99 maker-168577045-snap-gene-0.18-mRNA-1 0 3012374 810M3255N223M2760N284M277N346M2410N266M373N892M MD:Z:425C693G677T606C157T258 NM:i:5 3255,2760,277,2410,373 5
cdhit-output-4_18.iteration.3 0.99 maker-168577032-augustus-gene-0.29-mRNA-1 16 4738655 869M71N429M168N740M MD:Z:431T188C52G204T41A362T161C151A122A18C298 NM:i:10 71,168 2
cdhit-output-4_18.iteration.1 0.99 maker-168577029-snap-gene-0.19-mRNA-1 0 3663892 157M315N47M322N394M178N614M123N477M MD:Z:440T299G98A56T482C44C108C155 NM:i:7 315,322,178,123 4
cdhit-output-4_16.iteration.1 0.99 maker-168577012-augustus-gene-2.91-mRNA-1 16 3093609 530M110N515M90N38M127N192M440N354M MD:Z:136A69A836A30G554 NM:i:4 110,90,127,440 4
cdhit-output-4_13.iteration.1 0.99 maker-168577011-augustus-gene-0.94-mRNA-1 0 3958176 312M142N591M MD:Z:444A113G144C199 NM:i:3 142 1
cdhit-output-4_13.iteration.1 0.99 maker-168577001-augustus-gene-0.31-mRNA-1 16 3957924 63M203N306M118N59M182N82M102N36M MD:Z:546 NM:i:0 203,118,182,102 4
cdhit-output-4_13.iteration.1 0.99 maker-168576978-augustus-gene-0.15-mRNA-1 0 3957474 650M331N589M450N303M MD:Z:53T221G826G270T168 NM:i:4 331,450 2
cdhit-output-4_14.iteration.1 0.99 maker-168576966-augustus-gene-0.56-mRNA-1 0 3011704 387M147N1275M MD:Z:232C164G93A7T102T428T49A418C161 NM:i:8 147 1
cdhit-output-4_16.iteration.1 0.99 maker-168576965-augustus-gene-0.7-mRNA-1 16 3019621 773M463N564M MD:Z:53G42T285G555C398 NM:i:4 463 1
cdhit-output-4_9.iteration.1 0.99 maker-168576963-augustus-gene-0.68-mRNA-1 0 3261202 444M1732N196M422N97M128N81M170N837M135N87M122N764M MD:Z:29C39T66G28T5G1T34C20A613T18T143A9G4G29T141A25A46A53C23T57C58G211G626C205 NM:i:23 1732,422,128,170,135,122 6
cdhit-output-4_18.iteration.1 0.99 maker-168576941-snap-gene-0.53-mRNA-1 16 3664692 409M119N134M96N142M114N54M111N72M MD:Z:403G407 NM:i:1 119,96,114,111 4
cdhit-output-4_14.iteration.1 0.99 maker-168576935-augustus-gene-0.30-mRNA-1 0 3012106 395M180N568M495N68M155N82M120N93M410N178M139N71M137N88M55N171M142N89M272N129M89N153M MD:Z:83C106T9G442G18C20C23G178T879G49T60T207 NM:i:11 180,495,155,120,410,139,137,55,142,272,89 11
cdhit-output-4_11.iteration.1 0.99 maker-168576920-snap-gene-0.66-mRNA-1 0 3288023 54M277N479M128N134M882N98M376N45M MD:Z:17G10A167C60A357G30C53T101G7 NM:i:8 277,128,882,376 4
cdhit-output-4_8.iteration.1 0.99 maker-168576825-augustus-gene-2.107-mRNA-1 16 4559545 551M120N289M496N360M347N281M242N1602M MD:Z:827C75G101C530C162A173C327A254G87A408C129 NM:i:10 120,496,347,242 4
cdhit-output-4_19.iteration.1 0.99 maker-168576380-augustus-gene-0.9-mRNA-1 0 831744 53M249N63M287N1368M MD:Z:759T420A303 NM:i:2 249,287 2
cdhit-output-4_11.iteration.1 0.99 maker-168575968-augustus-gene-0.89-mRNA-1 0 3216622 2518M156N608M MD:Z:67T917C793T1320C25 NM:i:4 156 1
cdhit-output-4_9.iteration.1 0.99 maker-168575719-snap-gene-0.32-mRNA-1 0 3260873 373M1138N32M317N66M361N105M120N112M128N53M160N305M125N358M113N570M147N852M MD:Z:75T349A190C164G261A20G86C104A234A388C432G7A49G454 NM:i:13 1138,317,361,120,128,160,125,113,147 9
cdhit-output-4_16.iteration.1 0.99 maker-168575692-augustus-gene-1.106-mRNA-1 0 3093377 502M494N378M1005N118M1220N224M159N847M MD:Z:314C197T453G351A117C69A13CA15A33C10T13A142C31G269G27 NM:i:15 494,1005,1220,159 4
cdhit-output-4_17.iteration.1 0.99 maker-168575274-augustus-gene-0.16-mRNA-1 16 3052572 435M97N441M147N48M99N2165M MD:Z:130T79T201A852A173A35G254A137T1220 NM:i:8 97,147,99 3
cdhit-output-4_18.iteration.1 0.99 maker-168574640-augustus-gene-0.28-mRNA-1 0 3751510 290M97N298M208N390M166N78M253N232M MD:Z:804G483 NM:i:1 97,208,166,253 4
cdhit-output-4_18.iteration.2 0.99 maker-168574599-snap-gene-0.73-mRNA-1 0 4286184 302M1840N121M365N144M271N194M146N76M91N796M MD:Z:139C855T272A295A68 NM:i:4 1840,365,271,146,91 5
cdhit-output-4_16.iteration.1 0.99 maker-168574397-snap-gene-0.88-mRNA-1 0 3025975 85M53N86M183N261M MD:Z:350G81 NM:i:1 53,183 2
cdhit-output-4_9.iteration.1 0.99 maker-168574340-augustus-gene-0.30-mRNA-2 0 3260769 483M327N305M768N136M139N45M536N143M151N124M299N449M114N51M MD:Z:358A1236A140 NM:i:2 327,768,139,536,151,299,114 7
cdhit-output-4_9.iteration.1 0.99 maker-168574340-augustus-gene-0.30-mRNA-1 0 3260769 483M327N305M768N136M139N45M491N188M151N124M299N449M114N51M MD:Z:358A1281A140 NM:i:2 327,768,139,491,151,299,114 7
cdhit-output-4_18.iteration.2 0.99 maker-168574279-augustus-gene-0.77-mRNA-1 16 4286390 427M184N237M292N174M2755N140M644N848M MD:Z:252T15A33C343G401A267C229A9G40A18G171G37 NM:i:11 184,292,2755,644 4
cdhit-output-4_17.iteration.1 0.99 maker-168574247-snap-gene-0.51-mRNA-1 16 3052430 342M327N48M270N228M135N132M236N216M818N42M134N96M155N48M112N66M MD:Z:315A335C20T52A492 NM:i:4 327,270,135,236,818,134,155,112 8
cdhit-output-4_16.iteration.1 0.99 maker-168574138-augustus-gene-0.24-mRNA-1 0 3021970 562M721N98M974N258M468N774M MD:Z:137G194G30G46G1281 NM:i:4 721,974,468 3
cdhit-output-4_16.iteration.1 0.99 maker-168574132-augustus-gene-0.59-mRNA-1 0 3092279 1277M732N504M MD:Z:207C63C344G205T73G105A82C250T418T25 NM:i:9 732 1
cdhit-output-4_11.iteration.1 0.99 maker-168574058-snap-gene-0.38-mRNA-1 16 3288088 69M266N849M MD:Z:14C877T25 NM:i:2 266 1
cdhit-output-4_14.iteration.1 0.99 maker-168574058-augustus-gene-0.35-mRNA-1 0 3012210 885M91N399M MD:Z:212T287A5G106G670 NM:i:4 91 1
cdhit-output-4_14.iteration.2 0.99 maker-168574043-augustus-gene-0.20-mRNA-1 0 5290779 78M379N587M MD:Z:35T185A302C45T94 NM:i:4 379 1
cdhit-output-4_15.iteration.2 0.99 maker-168573957-snap-gene-0.25-mRNA-1 0 3664036 246M27N66M1938N135M138N531M MD:Z:248C44C132C104G9T75T117C47C35C53C4A23C75 NM:i:12 27,1938,138 3
cdhit-output-4_11.iteration.1 0.99 maker-168573918-augustus-gene-0.45-mRNA-1 0 3288514 671M375N981M MD:Z:1652 NM:i:0 375 1
cdhit-output-4_12.iteration.2 0.99 maker-168573665-augustus-gene-0.53-mRNA-1 16 2804690 1009M95N180M1309N119M406N43M MD:Z:5G183A3C611G545 NM:i:4 95,1309,406 3
cdhit-output-4_18.iteration.1 0.99 maker-168573468-augustus-gene-0.36-mRNA-1 16 3751718 231M102N240M205N64M132N327M103N215M115N331M246N165M103N702M145N87M190N2018M232N361M MD:Z:111T1650A2586A44C346 NM:i:4 102,205,132,103,115,246,103,145,190,232 10
cdhit-output-4_11.iteration.1 0.99 maker-168573447-augustus-gene-0.28-mRNA-1 0 3287690 199M102N1151M MD:Z:153T254C81C280G9AC136C16T93T181T137 NM:i:10 102 1
cdhit-output-4_15.iteration.1 0.99 maker-168573111-augustus-gene-0.67-mRNA-1 0 3575350 497M85N325M107N153M88N240M103N96M163N79M328N107M110N119M207N453M MD:Z:130A264A255T1417 NM:i:3 85,107,88,103,163,328,110,207 8
cdhit-output-4_18.iteration.4 0.99 maker-168572977-augustus-gene-0.25-mRNA-1 0 3204344 343M304N231M MD:Z:574 NM:i:0 304 1
cdhit-output-4_16.iteration.3 0.99 maker-168572826-snap-gene-0.103-mRNA-1 16 4300210 180M938N203M MD:Z:383 NM:i:0 938 1
cdhit-output-4_8.iteration.1 0.99 maker-168572826-snap-gene-0.101-mRNA-1 0 4457738 27M103N111M111N963M MD:Z:9T130T113A47T489C308 NM:i:5 103,111 2
cdhit-output-4_14.iteration.1 0.99 maker-168572651-augustus-gene-0.17-mRNA-1 0 3012222 617M965N1808M155N344M MD:Z:628A490A198G185G34A378G282T209C16C85G63A190 NM:i:11 965,155 2
cdhit-output-4_11.iteration.1 0.99 maker-168572565-augustus-gene-0.44-mRNA-1 16 3288374 56M600N187M126N1773M88N133M112N169M82N94M MD:Z:2202A209 NM:i:1 600,126,88,112,82 5
cdhit-output-4_13.iteration.5 0.99 maker-168572217-snap-gene-0.19-mRNA-1 0 3455728 622M321N1091M77N241M MD:Z:14T37G82G20A44T161C95A11C13G248A66T13C26T414T546T9A139 NM:i:16 321,77 2
cdhit-output-4_17.iteration.1 0.99 maker-168572186-augustus-gene-0.22-mRNA-1 16 3052072 1193M459N236M132N197M909N1385M MD:Z:2174A475C63A169G126 NM:i:4 459,132,909 3
cdhit-output-4_15.iteration.1 0.99 maker-168572137-augustus-gene-0.22-mRNA-1 0 3495177 462M86N55M91N176M328N201M98N260M90N317M107N224M369N371M804N470M99N260M MD:Z:170T1112G1512 NM:i:2 86,91,328,98,90,107,369,804,99 9
cdhit-output-4_16.iteration.1 0.99 maker-168572021-augustus-gene-0.35-mRNA-1 16 3093539 488M92N359M489N532M1795N96M213N333M MD:Z:47A127C219T839C118T74C359AG17 NM:i:8 92,489,1795,213 4
cdhit-output-4_10.iteration.1 0.99 maker-168571946-augustus-gene-0.24-mRNA-2 0 2915318 467M360N401M110N78M299N230M243N101M108N213M215N543M MD:Z:280C825G609T316 NM:i:3 360,110,299,243,108,215 6
cdhit-output-4_13.iteration.1 0.99 maker-168571809-augustus-gene-0.44-mRNA-1 0 3871831 782M899N96M791N307M90N248M390N467M MD:Z:34T62T71C192G137C60C211C281G461T146T70C80A22T44C15 NM:i:14 899,791,90,390 4
cdhit-output-4_11.iteration.1 0.99 maker-168571793-snap-gene-0.39-mRNA-1 16 3288562 317M2018N1204M MD:Z:423A590G506 NM:i:2 2018 1
cdhit-output-4_11.iteration.1 0.99 maker-168571733-augustus-gene-0.20-mRNA-1 0 3288444 235M145N152M105N248M77N129M615N575M225N361M157N294M MD:Z:42G914C290G74C14G655 NM:i:5 145,105,77,615,225,157 6
cdhit-output-4_14.iteration.1 0.99 maker-168571516-augustus-gene-0.34-mRNA-1 16 2939414 419M135N281M113N160M396N457M241N80M78N332M MD:Z:673T16A1038 NM:i:2 135,113,396,241,78 5
cdhit-output-4_12.iteration.1 0.99 maker-168571363-snap-gene-0.17-mRNA-1 0 3365179 1731M1711N785M MD:Z:15T223T493A236C669C157T191A227C297 NM:i:8 1711 1
cdhit-output-4_13.iteration.2 0.99 maker-168571225-snap-gene-0.46-mRNA-1 0 4242913 166M346N138M130N621M MD:Z:132C275A136GTT137G19A153C65 NM:i:8 346,130 2
cdhit-output-4_15.iteration.1 0.99 maker-168571015-augustus-gene-0.34-mRNA-1 0 3494893 24M409N240M295N213M461N11M207N264M346N736M MD:Z:659A149C671T6 NM:i:3 409,295,461,207,346 5
cdhit-output-4_13.iteration.1 0.99 maker-168570960-augustus-gene-0.44-mRNA-1 16 3958317 309M130N157M92N116M316N222M569N189M107N159M82N145M75N109M132N190M293N95M169N55M104N192M246N292M410N32M MD:Z:2262 NM:i:0 130,92,316,569,107,82,75,132,293,169,104,246,410 13
cdhit-output-4_13.iteration.1 0.99 maker-168570197-augustus-gene-0.28-mRNA-1 0 3958323 552M2580N270M1729N1228M MD:Z:9G44T1995 NM:i:2 2580,1729 2
cdhit-output-4_9.iteration.1 0.99 maker-168570151-snap-gene-0.15-mRNA-1 16 3260511 916M105N483M100N1065M MD:Z:197G258A181T119G3T7G363T8C400A19T17T513T133C172T60 NM:i:14 105,100 2
cdhit-output-4_11.iteration.1 0.99 maker-168570132-augustus-gene-0.38-mRNA-1 16 3288365 610M84N409M208N26M601N107M MD:Z:87A638A425 NM:i:2 84,208,601 3
cdhit-output-4_9.iteration.1 0.99 maker-168569893-augustus-gene-0.15-mRNA-1 0 3261105 446M145N149M147N116M367N50M207N580M MD:Z:378G938T23 NM:i:2 145,147,367,207 4
cdhit-output-4_14.iteration.1 0.99 maker-168569850-snap-gene-0.138-mRNA-1 16 3012142 124M34N545M MD:Z:669 NM:i:0 34 1
cdhit-output-4_19.iteration.1 0.99 maker-168569782-augustus-gene-2.92-mRNA-1 0 831632 94M655N691M598N2227M473N222M109N1029M MD:Z:684T76A745G124G172G54C577G26T1797 NM:i:8 655,598,473,109 4
cdhit-output-4_14.iteration.1 0.99 maker-168569780-augustus-gene-0.33-mRNA-1 16 3011498 413M131N125M MD:Z:279T258 NM:i:1 131 1
cdhit-output-4_9.iteration.1 0.99 maker-168569675-augustus-gene-0.28-mRNA-1 0 3261189 374M94N210M118N407M430N102M87N285M MD:Z:255G11T496T399T5A159A47 NM:i:6 94,118,430,87 4
cdhit-output-4_16.iteration.1 0.99 maker-168569503-snap-gene-0.63-mRNA-1 16 3092794 45M136N425M188N234M121N201M1032N159M1163N899M MD:Z:1011A742C130A77 NM:i:3 136,188,121,1032,1163 5
cdhit-output-4_13.iteration.1 0.99 maker-168569471-augustus-gene-0.44-mRNA-1 0 3957728 498M96N92M168N505M MD:Z:757A83T47T11C4G24T22C53G24A10G20T29 NM:i:11 96,168 2
cdhit-output-4_16.iteration.1 0.99 maker-168568969-augustus-gene-0.25-mRNA-1 16 3093384 131M91N286M237N267M328N152M376N127M MD:Z:660T302 NM:i:1 91,237,328,376 4
cdhit-output-4_9.iteration.2 0.99 maker-168568915-snap-gene-0.11-mRNA-1 16 3334198 203M91N181M MD:Z:114T14A176C62G14 NM:i:4 91 1
cdhit-output-4_15.iteration.1 0.99 maker-168568823-augustus-gene-1.72-mRNA-1 16 3575762 161M1755N1381M MD:Z:339G1202 NM:i:1 1755 1
cdhit-output-4_18.iteration.1 0.99 maker-168568785-augustus-gene-0.52-mRNA-1 0 3751702 816M395N393M536N298M MD:Z:944T562 NM:i:1 395,536 2
cdhit-output-4_12.iteration.1 0.99 maker-168568538-augustus-gene-0.142-mRNA-1 16 3365071 1290M203N74M195N142M MD:Z:168A765G571 NM:i:2 203,195 2
cdhit-output-4_12.iteration.1 0.99 maker-168568503-augustus-gene-0.18-mRNA-1 0 3285388 389M130N506M MD:Z:617G277 NM:i:1 130 1
cdhit-output-4_18.iteration.1 0.99 maker-168568482-snap-gene-0.58-mRNA-1 0 3750925 119M113N150M198N2218M MD:Z:2487 NM:i:0 113,198 2
cdhit-output-4_18.iteration.1 0.99 maker-168568324-snap-gene-0.100-mRNA-1 0 3663900 186M68N402M1791N697M MD:Z:1285 NM:i:0 68,1791 2
cdhit-output-4_10.iteration.1 0.99 maker-168568324-augustus-gene-0.98-mRNA-1 0 2845786 1452M655N845M MD:Z:203A2093 NM:i:1 655 1
cdhit-output-4_14.iteration.1 0.99 maker-168568251-snap-gene-0.11-mRNA-1 0 3012009 135M385N96M172N193M23N455M MD:Z:25T832A20 NM:i:2 385,172,23 3
cdhit-output-4_15.iteration.1 0.99 maker-168568081-augustus-gene-0.75-mRNA-1 16 3575591 89M287N412M MD:Z:104A213C132T49 NM:i:3 287 1
cdhit-output-4_13.iteration.1 0.99 maker-168568081-augustus-gene-0.74-mRNA-1 0 3957808 54M157N163M91N105M169N419M MD:Z:77A362A40C259 NM:i:3 157,91,169 3
cdhit-output-4_11.iteration.2 0.99 maker-168567808-augustus-gene-0.34-mRNA-1 0 3092807 224M203N70M357N1038M MD:Z:84G47A25TG2A282A311C13T59G25T181C36T26T102G12C112 NM:i:15 203,357 2
cdhit-output-4_9.iteration.1 0.99 maker-168567690-snap-gene-0.78-mRNA-1 16 3260859 587M137N242M578N31M MD:Z:860 NM:i:0 137,578 2
cdhit-output-4_11.iteration.3 0.99 maker-168567683-augustus-gene-0.77-mRNA-1 0 2747799 426M233N177M1413N135M119N248M87N138M158N138M2733N218M87N148M405N144M140N111M112N142M177N281M224N162M1511N54M112N75M169N245M MD:Z:93A13C125C29C25G60C57G207G38G30G263T13C66C339T11T61G144C1C196C35C26T338A128A179C341 NM:i:24 233,1413,119,87,158,2733,87,405,140,112,177,224,1511,112,169 15
cdhit-output-4_15.iteration.1 0.99 maker-168567500-augustus-gene-0.54-mRNA-1 16 3575842 960M108N84M MD:Z:165C302A35C38G154A69T21T50T202 NM:i:8 108 1
cdhit-output-4_12.iteration.5 0.99 maker-168567442-snap-gene-0.34-mRNA-1 16 2629200 852M1435N891M MD:Z:946G85A41A138T52T21T1G22T46C14T3T34T64C56C6A40G25C3A28T3T79T9T5 NM:i:22 1435 1
cdhit-output-4_17.iteration.1 0.99 maker-168567085-augustus-gene-0.47-mRNA-1 16 3052025 216M285N453M MD:Z:117T104C148A33T263 NM:i:4 285 1
cdhit-output-4_9.iteration.1 0.99 maker-168566950-augustus-gene-0.20-mRNA-1 16 3260603 2071M562N1624M MD:Z:90G507C85A752A261C124A281A218C356G285A54C136T534 NM:i:12 562 1
cdhit-output-4_12.iteration.2 0.99 maker-168566937-augustus-gene-1.115-mRNA-1 16 2805003 551M2400N998M96N330M MD:Z:42T1G42T29A42C24G121T10C3G1T2A15C35T11A12A7T5A8A8T15T1A2T168A12T162C27C621A426 NM:i:27 2400,96 2
cdhit-output-4_13.iteration.1 0.99 maker-168566728-snap-gene-0.37-mRNA-1 0 3958357 744M95N111M206N326M166N71M212N1052M233N141M108N97M473N56M MD:Z:43T338A9G73T80C13C441A1594 NM:i:7 95,206,166,212,233,108,473 7
cdhit-output-4_12.iteration.1 0.99 maker-168566603-snap-gene-0.32-mRNA-1 0 3286768 734M85N261M1995N535M MD:Z:270A900C358 NM:i:2 85,1995 2
cdhit-output-4_15.iteration.1 0.99 maker-168566255-snap-gene-0.80-mRNA-1 0 3576123 1155M105N324M147N373M160N20M1339N501M86N63M MD:Z:158C233A94G477G204C562C44AA36A12A391G51C162 NM:i:12 105,147,160,1339,86 5
cdhit-output-4_12.iteration.1 0.99 maker-168566138-augustus-gene-1.53-mRNA-1 16 3284261 837M2189N340M MD:Z:1177 NM:i:0 2189 1
cdhit-output-4_14.iteration.1 0.99 maker-168566021-augustus-gene-0.15-mRNA-1 0 3012133 496M127N582M228N194M148N790M176N328M MD:Z:128A184G638T227G220A150T47T479A209G99 NM:i:9 127,228,148,176 4
cdhit-output-4_17.iteration.1 0.99 maker-168565727-snap-gene-0.23-mRNA-1 16 2984253 1336M1125N928M MD:Z:2264 NM:i:0 1125 1
cdhit-output-4_14.iteration.1 0.99 maker-168565621-snap-gene-0.21-mRNA-2 16 3011454 1361M91N313M179N760M MD:Z:341G179G1342C164G214A117C71 NM:i:6 91,179 2
cdhit-output-4_18.iteration.1 0.99 maker-168564779-snap-gene-0.52-mRNA-1 0 3664086 941M3292N936M MD:Z:183C67G576C45A674T327 NM:i:5 3292 1
cdhit-output-4_18.iteration.1 0.99 maker-168564629-augustus-gene-0.22-mRNA-1 16 3751879 410M3528N382M MD:Z:724T67 NM:i:1 3528 1
cdhit-output-4_11.iteration.1 0.99 maker-168564295-augustus-gene-0.86-mRNA-1 16 3287815 915M98N39M126N202M MD:Z:168G188G14T210G80T160A171T4A153 NM:i:8 98,126 2
cdhit-output-4_11.iteration.1 0.99 maker-168564046-augustus-gene-0.48-mRNA-1 16 3217347 1748M361N148M246N244M337N370M MD:Z:36G157G290C599A727G696 NM:i:5 361,246,337 3
cdhit-output-4_13.iteration.1 0.99 maker-168563920-snap-gene-0.50-mRNA-1 16 3958263 14M464N83M413N1763M MD:Z:129A6C503C93T389T90G358T96C83A48C55 NM:i:10 464,413 2
cdhit-output-4_11.iteration.1 0.99 maker-168563792-augustus-gene-0.52-mRNA-1 0 3287947 183M144N350M334N402M279N388M209N1013M MD:Z:260A185G110C1393T384 NM:i:4 144,334,279,209 4
cdhit-output-4_12.iteration.1 0.99 maker-168563380-snap-gene-0.27-mRNA-1 16 3364316 999M328N213M MD:Z:193C467T267G282 NM:i:3 328 1
cdhit-output-4_12.iteration.1 0.99 maker-168563239-augustus-gene-0.96-mRNA-2 0 3364191 81M117N117M126N536M MD:Z:25A708 NM:i:1 117,126 2
cdhit-output-4_12.iteration.1 0.99 maker-168563239-augustus-gene-0.96-mRNA-1 0 3364191 81M117N117M126N173M120N243M MD:Z:25A588 NM:i:1 117,126,120 3
cdhit-output-4_15.iteration.1 0.99 maker-168562607-snap-gene-0.27-mRNA-1 0 3575196 515M92N63M268N1271M MD:Z:375AA203C814A453 NM:i:4 92,268 2
cdhit-output-4_10.iteration.1 0.99 maker-168562554-augustus-gene-0.14-mRNA-1 16 2915450 1336M740N227M329N598M MD:Z:168C53C191G86T293A109G176G341C405A121T208 NM:i:10 740,329 2
cdhit-output-4_15.iteration.1 0.99 maker-168562322-augustus-gene-0.61-mRNA-1 16 3575911 1389M232N794M138N66M207N25M79N170M143N86M271N161M254N86M MD:Z:601G195G930C91A31G481G81T47T8C303 NM:i:9 232,138,207,79,143,271,254 7
cdhit-output-4_11.iteration.1 0.99 maker-168562265-augustus-gene-0.98-mRNA-1 16 3287904 90M306N2583M1536N174M MD:Z:2499A324A11G10 NM:i:3 306,1536 2
cdhit-output-4_15.iteration.1 0.99 maker-168562203-snap-gene-0.49-mRNA-1 16 3575795 583M1459N528M MD:Z:1092T18 NM:i:1 1459 1
cdhit-output-4_13.iteration.1 0.99 maker-168561794-augustus-gene-0.66-mRNA-2 0 3957872 814M83N520M73N345M127N240M118N1107M66N138M MD:Z:180T1846G1136 NM:i:2 83,73,127,118,66 5
cdhit-output-4_17.iteration.1 0.99 maker-168561066-snap-gene-0.131-mRNA-1 16 3051539 1252M127N204M1617N751M172N162M311N115M204N211M249N379M176N92M214N337M MD:Z:3503 NM:i:0 127,1617,172,311,204,249,176,214 8
cdhit-output-4_16.iteration.1 0.99 maker-168560635-snap-gene-0.28-mRNA-1 0 3035666 405M374N182M448N135M MD:Z:97C107T191T119T82A121 NM:i:5 374,448 2
cdhit-output-4_15.iteration.2 0.99 maker-168560435-snap-gene-0.53-mRNA-1 0 3664023 451M2106N117M429N438M156N1534M MD:Z:348G386T531A718T553 NM:i:4 2106,429,156 3
cdhit-output-4_12.iteration.1 0.99 maker-168560119-augustus-gene-0.63-mRNA-3 16 3364615 475M190N198M91N118M152N62M258N285M115N249M112N513M124N668M1118N198M MD:Z:835G88A66T53C272T110C160T441G128C47A47G53T65G231C156 NM:i:14 190,91,152,258,115,112,124,1118 8
cdhit-output-4_17.iteration.1 0.99 maker-168559840-snap-gene-0.10-mRNA-1 16 3052690 204M409N79M218N366M1890N189M101N110M96N141M MD:Z:18G425G604A39 NM:i:3 409,218,1890,101,96 5
cdhit-output-4_19.iteration.1 0.99 maker-168559791-augustus-gene-0.66-mRNA-1 0 831955 2007M166N111M MD:Z:277G659T289C448C420T20 NM:i:5 166 1
cdhit-output-4_14.iteration.1 0.99 maker-168559772-augustus-gene-0.36-mRNA-1 16 3012036 241M165N271M188N76M MD:Z:20A41T11C15A9A1G8A4C105G66G24T273 NM:i:11 165,188 2
