bin coverage transcript strand gene cigar MD NM
cdhit-output-4_12.iteration.2 0.99 snap_masked-168338120-processed-gene-0.9-mRNA-1 16 1413109 303M MD:Z:179G123 NM:i:1
cdhit-output-4_17.iteration.2 0.99 snap_masked-168330812-processed-gene-0.7-mRNA-1 16 4296055 261M MD:Z:19A96C144 NM:i:2
cdhit-output-4_10.iteration.1 0.99 snap_masked-168327347-processed-gene-1.90-mRNA-1 0 2914913 372M MD:Z:41T330 NM:i:1
cdhit-output-4_15.iteration.1 0.99 snap_masked-168327198-processed-gene-0.9-mRNA-1 0 3576055 2268M MD:Z:13T289G91G1872 NM:i:3
cdhit-output-4_12.iteration.1 0.99 snap_masked-168325153-processed-gene-0.52-mRNA-1 0 3364354 342M MD:Z:9T217A39G14A59 NM:i:4
cdhit-output-4_10.iteration.1 0.99 snap_masked-168323003-processed-gene-0.22-mRNA-1 0 2845146 2973M MD:Z:521C1614T340G495 NM:i:3
cdhit-output-4_18.iteration.1 0.99 snap_masked-168315270-processed-gene-0.52-mRNA-1 0 3751449 1287M MD:Z:524T593A168 NM:i:2
cdhit-output-4_10.iteration.1 0.99 snap_masked-168314700-processed-gene-0.10-mRNA-1 16 2915079 357M MD:Z:357 NM:i:0
cdhit-output-4_16.iteration.1 0.99 snap_masked-168314041-processed-gene-0.16-mRNA-1 16 3093112 3195M MD:Z:195G538A342C62G241G1149C20G173A170T50G245 NM:i:10
cdhit-output-4_10.iteration.1 0.99 snap_masked-168312980-processed-gene-0.35-mRNA-1 0 2915277 294M MD:Z:294 NM:i:0
cdhit-output-4_13.iteration.1 0.99 snap_masked-168312706-processed-gene-0.43-mRNA-1 0 3894637 339M MD:Z:268G70 NM:i:1
cdhit-output-4_8.iteration.3 0.99 snap_masked-168306296-processed-gene-0.7-mRNA-1 16 5152488 573M MD:Z:33GT17T42C249G136G90 NM:i:6
cdhit-output-4_17.iteration.1 0.99 snap_masked-168305341-processed-gene-0.112-mRNA-1 16 3052417 609M MD:Z:609 NM:i:0
cdhit-output-4_9.iteration.2 0.99 snap_masked-168304880-processed-gene-0.14-mRNA-1 16 3277814 402M MD:Z:21C25G90G226A36 NM:i:4
cdhit-output-4_19.iteration.1 0.99 snap_masked-168302458-processed-gene-0.7-mRNA-1 0 831789 2586M MD:Z:9G108A6G35G50C926G32C169C499C359C146G41G194 NM:i:12
cdhit-output-4_9.iteration.1 0.99 snap_masked-168300261-processed-gene-0.7-mRNA-1 16 3260831 549M MD:Z:63C36G42A47T7A26TT5G15T299 NM:i:9
cdhit-output-4_16.iteration.1 0.99 snap_masked-168297966-processed-gene-0.26-mRNA-1 0 3092340 579M MD:Z:298G34A68G176 NM:i:3
cdhit-output-4_11.iteration.1 0.99 snap_masked-168294454-processed-gene-0.6-mRNA-1 16 3230957 834M MD:Z:834 NM:i:0
cdhit-output-4_16.iteration.1 0.99 snap_masked-168293709-processed-gene-0.14-mRNA-1 0 305078 192M MD:Z:192 NM:i:0
cdhit-output-4_8.iteration.1 0.99 snap_masked-168293352-processed-gene-0.9-mRNA-1 16 4459287 414M MD:Z:414 NM:i:0
cdhit-output-4_16.iteration.1 0.99 snap_masked-168292088-processed-gene-0.16-mRNA-1 16 3092273 474M MD:Z:29G364G14T64 NM:i:3
cdhit-output-4_16.iteration.1 0.99 snap_masked-168291772-processed-gene-0.4-mRNA-1 16 3019709 1095M MD:Z:53T432G5G122G479 NM:i:4
cdhit-output-4_15.iteration.1 0.99 snap_masked-168289165-processed-gene-0.38-mRNA-1 16 3496500 1329M MD:Z:167A165G563T98T332 NM:i:4
cdhit-output-4_10.iteration.1 0.99 snap_masked-168283834-processed-gene-0.13-mRNA-1 16 2915313 1212M MD:Z:1212 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168282317-processed-gene-2.81-mRNA-1 16 3287863 750M MD:Z:20G217G453A57 NM:i:3
cdhit-output-4_17.iteration.1 0.99 snap_masked-168282317-processed-gene-1.55-mRNA-1 0 3052384 2328M MD:Z:266C28T2032 NM:i:2
cdhit-output-4_9.iteration.1 0.99 snap_masked-168280530-processed-gene-0.14-mRNA-1 16 3221622 357M MD:Z:357 NM:i:0
cdhit-output-4_9.iteration.1 0.99 snap_masked-168280502-processed-gene-0.48-mRNA-1 16 3205074 342M MD:Z:135A206 NM:i:1
cdhit-output-4_9.iteration.1 0.99 snap_masked-168280405-processed-gene-0.57-mRNA-1 16 3260957 321M MD:Z:275T45 NM:i:1
cdhit-output-4_16.iteration.1 0.99 snap_masked-168277302-processed-gene-0.103-mRNA-1 16 3092495 330M MD:Z:50T279 NM:i:1
cdhit-output-4_10.iteration.1 0.99 snap_masked-168275735-processed-gene-0.52-mRNA-1 16 1124419 207M MD:Z:4A202 NM:i:1
cdhit-output-4_9.iteration.1 0.99 snap_masked-168268917-processed-gene-0.56-mRNA-1 0 3260863 2523M MD:Z:324A348T843G248G756 NM:i:4
cdhit-output-4_13.iteration.3 0.99 snap_masked-168266478-processed-gene-0.30-mRNA-1 16 4700111 207M MD:Z:74T132 NM:i:1
cdhit-output-4_15.iteration.1 0.99 snap_masked-168260411-processed-gene-0.69-mRNA-1 0 3526338 372M MD:Z:28T343 NM:i:1
cdhit-output-4_12.iteration.1 0.99 snap_masked-168259672-processed-gene-0.13-mRNA-1 16 3364210 661M MD:Z:81C56C72G147AG13A105TC38A140 NM:i:9
cdhit-output-4_8.iteration.1 0.99 snap_masked-168258397-processed-gene-0.3-mRNA-1 16 4459019 675M MD:Z:51C145C477 NM:i:2
cdhit-output-4_16.iteration.1 0.99 snap_masked-168257802-processed-gene-0.34-mRNA-1 16 162399 246M MD:Z:63G182 NM:i:1
cdhit-output-4_11.iteration.1 0.99 snap_masked-168257802-processed-gene-0.32-mRNA-1 0 3287610 180M MD:Z:180 NM:i:0
cdhit-output-4_15.iteration.1 0.99 snap_masked-168256972-processed-gene-0.3-mRNA-1 0 3497543 795M MD:Z:795 NM:i:0
cdhit-output-4_14.iteration.1 0.99 snap_masked-168255753-processed-gene-0.73-mRNA-1 16 3011349 213M MD:Z:213 NM:i:0
cdhit-output-4_10.iteration.1 0.99 snap_masked-168255753-processed-gene-0.72-mRNA-1 0 2851456 222M MD:Z:109G112 NM:i:1
cdhit-output-4_15.iteration.1 0.99 snap_masked-168254898-processed-gene-0.45-mRNA-1 0 3575878 330M MD:Z:330 NM:i:0
cdhit-output-4_9.iteration.1 0.99 snap_masked-168254571-processed-gene-0.7-mRNA-1 16 3260123 615M MD:Z:579C35 NM:i:1
cdhit-output-4_17.iteration.2 0.99 snap_masked-168253890-processed-gene-0.45-mRNA-1 16 4296070 195M MD:Z:30A164 NM:i:1
cdhit-output-4_9.iteration.2 0.99 snap_masked-168253840-processed-gene-0.5-mRNA-1 0 3299796 294M MD:Z:55T142G95 NM:i:2
cdhit-output-4_15.iteration.1 0.99 snap_masked-168251974-processed-gene-0.59-mRNA-1 0 3528326 306M MD:Z:306 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168251950-processed-gene-0.29-mRNA-1 16 3364528 1779M MD:Z:100CA40C1636 NM:i:3
cdhit-output-4_17.iteration.1 0.99 snap_masked-168251630-processed-gene-0.22-mRNA-1 16 2987312 468M MD:Z:468 NM:i:0
cdhit-output-4_14.iteration.1 0.99 snap_masked-168250072-processed-gene-0.12-mRNA-1 0 2941354 324M MD:Z:287A36 NM:i:1
cdhit-output-4_14.iteration.1 0.99 snap_masked-168250030-processed-gene-0.4-mRNA-1 16 3012239 2355M MD:Z:41C90T359A167T5A113C223T31C196A131G68A38C127G228A308C15G14G153G3C26 NM:i:19
cdhit-output-4_17.iteration.1 0.99 snap_masked-168248980-processed-gene-0.11-mRNA-1 0 3052195 4800M MD:Z:288T57T82G254T154C228A63T49A1A206G24A326T40A9C60G277A19T470T606G84G305T279C226C147C35G486 NM:i:25
cdhit-output-4_16.iteration.1 0.99 snap_masked-168247724-processed-gene-0.41-mRNA-1 0 3092353 303M MD:Z:303 NM:i:0
cdhit-output-4_18.iteration.1 0.99 snap_masked-168245925-processed-gene-0.11-mRNA-1 16 3751792 2205M MD:Z:341C667G941C253 NM:i:3
cdhit-output-4_13.iteration.1 0.99 snap_masked-168244258-processed-gene-0.66-mRNA-1 0 3957543 321M MD:Z:69C251 NM:i:1
cdhit-output-4_16.iteration.1 0.99 snap_masked-168244189-processed-gene-0.53-mRNA-1 0 3024763 486M MD:Z:486 NM:i:0
cdhit-output-4_18.iteration.1 0.99 snap_masked-168243486-processed-gene-0.5-mRNA-1 0 3667066 279M MD:Z:279 NM:i:0
cdhit-output-4_17.iteration.1 0.99 snap_masked-168243331-processed-gene-0.3-mRNA-1 0 3051794 873M MD:Z:45G194C4G8C353T182G81 NM:i:6
cdhit-output-4_9.iteration.1 0.99 snap_masked-168241459-processed-gene-0.18-mRNA-1 16 3260361 1620M MD:Z:237T350C193G600C236 NM:i:4
cdhit-output-4_16.iteration.1 0.99 snap_masked-168240424-processed-gene-0.8-mRNA-1 16 3092705 855M MD:Z:332A138G143T176C62 NM:i:4
cdhit-output-4_14.iteration.1 0.99 snap_masked-168238271-processed-gene-0.72-mRNA-1 16 3011869 306M MD:Z:54C81A95T20G26A25 NM:i:5
cdhit-output-4_18.iteration.1 0.99 snap_masked-168237797-processed-gene-0.16-mRNA-1 16 3751629 354M MD:Z:318T35 NM:i:1
cdhit-output-4_14.iteration.1 0.99 snap_masked-168236646-processed-gene-0.5-mRNA-1 16 2939023 354M MD:Z:21T62C213T55 NM:i:3
cdhit-output-4_12.iteration.4 0.99 snap_masked-168235933-processed-gene-0.37-mRNA-1 16 2697137 420M MD:Z:162TG15T56C147A35 NM:i:5
cdhit-output-4_17.iteration.1 0.99 snap_masked-168235716-processed-gene-0.16-mRNA-1 16 3051722 2046M MD:Z:769A447T226T601 NM:i:3
cdhit-output-4_13.iteration.1 0.99 snap_masked-168235312-processed-gene-0.51-mRNA-1 16 3957945 417M MD:Z:405A11 NM:i:1
cdhit-output-4_11.iteration.1 0.99 snap_masked-168232836-processed-gene-0.90-mRNA-1 0 3287791 207M MD:Z:159T18G28 NM:i:2
cdhit-output-4_8.iteration.1 0.99 snap_masked-168232428-processed-gene-0.5-mRNA-1 0 4458873 495M MD:Z:495 NM:i:0
cdhit-output-4_15.iteration.4 0.99 snap_masked-168231973-processed-gene-0.49-mRNA-1 16 4531964 327M MD:Z:125G6C52A141 NM:i:3
cdhit-output-4_13.iteration.1 0.99 snap_masked-168231449-processed-gene-0.7-mRNA-1 16 3958062 2136M MD:Z:558C89T521C620G344 NM:i:4
cdhit-output-4_15.iteration.1 0.99 snap_masked-168230436-processed-gene-0.5-mRNA-1 16 3576033 294M MD:Z:294 NM:i:0
cdhit-output-4_16.iteration.1 0.99 snap_masked-168229358-processed-gene-0.31-mRNA-1 16 3059869 189M MD:Z:189 NM:i:0
cdhit-output-4_10.iteration.1 0.99 snap_masked-168229351-processed-gene-0.22-mRNA-1 16 2855795 633M MD:Z:122A23T262T223 NM:i:3
cdhit-output-4_10.iteration.1 0.99 snap_masked-168229213-processed-gene-0.9-mRNA-1 16 2894348 483M MD:Z:35C7T86G352 NM:i:3
cdhit-output-4_14.iteration.1 0.99 snap_masked-168227419-processed-gene-0.15-mRNA-1 16 3012181 1911M MD:Z:747G10C825A326 NM:i:3
cdhit-output-4_12.iteration.1 0.99 snap_masked-168225351-processed-gene-0.3-mRNA-1 0 3364437 1146M MD:Z:302A2A59C42G136G209C63C33A9T14G267 NM:i:10
cdhit-output-4_19.iteration.1 0.99 snap_masked-168225051-processed-gene-0.49-mRNA-1 0 831767 564M MD:Z:266G6G142A38T18GA39G15T32 NM:i:8
cdhit-output-4_18.iteration.1 0.99 snap_masked-168224235-processed-gene-0.25-mRNA-1 16 3751469 399M MD:Z:62A40A266A28 NM:i:3
cdhit-output-4_18.iteration.1 0.99 snap_masked-168223974-processed-gene-0.66-mRNA-1 16 3665557 288M MD:Z:288 NM:i:0
cdhit-output-4_15.iteration.1 0.99 snap_masked-168207360-processed-gene-0.89-mRNA-1 16 3498957 324M MD:Z:84G239 NM:i:1
cdhit-output-4_8.iteration.1 0.99 snap_masked-168205361-processed-gene-0.6-mRNA-1 16 4560156 335M MD:Z:335 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168204345-processed-gene-0.4-mRNA-1 0 3304184 463M MD:Z:112C148A29T3G167 NM:i:4
cdhit-output-4_17.iteration.1 0.99 snap_masked-168203889-processed-gene-1.64-mRNA-1 0 3051865 270M MD:Z:175C36G35C21 NM:i:3
cdhit-output-4_8.iteration.4 0.99 snap_masked-168203871-processed-gene-0.26-mRNA-1 0 2667440 330M MD:Z:150T179 NM:i:1
cdhit-output-4_11.iteration.1 0.99 snap_masked-168198301-processed-gene-0.22-mRNA-1 16 3217839 1998M MD:Z:150T386A17A275G103T12T26A1022 NM:i:7
cdhit-output-4_13.iteration.5 0.99 snap_masked-168196290-processed-gene-0.43-mRNA-1 0 3384801 231M MD:Z:11C9A109G99 NM:i:3
cdhit-output-4_18.iteration.1 0.99 snap_masked-168196290-processed-gene-0.41-mRNA-1 16 3667705 378M MD:Z:378 NM:i:0
cdhit-output-4_15.iteration.1 0.99 snap_masked-168195827-processed-gene-0.34-mRNA-1 0 3575265 303M MD:Z:236C3G62 NM:i:2
cdhit-output-4_14.iteration.1 0.99 snap_masked-168194944-processed-gene-0.7-mRNA-1 0 2966077 309M MD:Z:309 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168193859-processed-gene-0.4-mRNA-1 0 190563 366M MD:Z:228G85G51 NM:i:2
cdhit-output-4_16.iteration.5 0.99 snap_masked-168191992-processed-gene-0.18-mRNA-1 16 1560649 306M MD:Z:64C84C108C47 NM:i:3
cdhit-output-4_18.iteration.1 0.99 snap_masked-168191937-processed-gene-0.90-mRNA-1 16 3751661 387M MD:Z:387 NM:i:0
cdhit-output-4_14.iteration.1 0.99 snap_masked-168191928-processed-gene-0.121-mRNA-1 16 3011302 315M MD:Z:315 NM:i:0
cdhit-output-4_11.iteration.1 0.99 snap_masked-168191652-processed-gene-0.29-mRNA-1 0 3213147 495M MD:Z:15A193T207C77 NM:i:3
cdhit-output-4_11.iteration.1 0.99 snap_masked-168191390-processed-gene-0.33-mRNA-1 0 3288411 330M MD:Z:330 NM:i:0
cdhit-output-4_8.iteration.1 0.99 snap_masked-168191369-processed-gene-0.49-mRNA-1 0 4559788 2022M MD:Z:329C221G55GC643T760G8 NM:i:6
cdhit-output-4_13.iteration.1 0.99 snap_masked-168191007-processed-gene-0.66-mRNA-1 0 3958232 495M MD:Z:495 NM:i:0
cdhit-output-4_13.iteration.1 0.99 snap_masked-168190796-processed-gene-0.31-mRNA-1 16 3921718 411M MD:Z:110G140C1C157 NM:i:3
cdhit-output-4_11.iteration.1 0.99 snap_masked-168190460-processed-gene-0.24-mRNA-1 0 3288231 495M MD:Z:435A40T18 NM:i:2
cdhit-output-4_11.iteration.1 0.99 snap_masked-168190124-processed-gene-0.73-mRNA-1 16 3287766 339M MD:Z:255T83 NM:i:1
cdhit-output-4_16.iteration.1 0.99 snap_masked-168190124-processed-gene-0.71-mRNA-1 0 441205 234M MD:Z:234 NM:i:0
cdhit-output-4_18.iteration.1 0.99 snap_masked-168190067-processed-gene-0.38-mRNA-1 0 3751181 219M MD:Z:219 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168189808-processed-gene-0.48-mRNA-1 0 3364774 453M MD:Z:90A31A3G175G31A27C90 NM:i:6
cdhit-output-4_18.iteration.1 0.99 snap_masked-168189668-processed-gene-0.74-mRNA-1 0 3751291 846M MD:Z:5C216A116A216G10G6A7A96A33G132 NM:i:9
cdhit-output-4_11.iteration.1 0.99 snap_masked-168189516-processed-gene-0.90-mRNA-1 0 1168790 195M MD:Z:195 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168189179-processed-gene-0.37-mRNA-1 16 3290794 363M MD:Z:363 NM:i:0
cdhit-output-4_9.iteration.2 0.99 snap_masked-168188906-processed-gene-0.33-mRNA-1 0 853128 375M MD:Z:90T133T62C87 NM:i:3
cdhit-output-4_12.iteration.1 0.99 snap_masked-168188713-processed-gene-0.72-mRNA-1 16 3288923 771M MD:Z:7G202A256G80C222 NM:i:4
cdhit-output-4_13.iteration.1 0.99 snap_masked-168188563-processed-gene-0.47-mRNA-1 0 934052 237M MD:Z:237 NM:i:0
cdhit-output-4_14.iteration.1 0.99 snap_masked-168188067-processed-gene-0.21-mRNA-1 16 3011359 2073M MD:Z:378C27C78G143C441C248G710C41 NM:i:7
cdhit-output-4_12.iteration.1 0.99 snap_masked-168187912-processed-gene-0.81-mRNA-1 16 2095569 198M MD:Z:198 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168187745-processed-gene-0.35-mRNA-1 16 3364555 513M MD:Z:93T419 NM:i:1
cdhit-output-4_16.iteration.1 0.99 snap_masked-168187669-processed-gene-0.18-mRNA-1 0 3093568 1980M MD:Z:403N90N13N23N82N1364 NM:i:5
cdhit-output-4_13.iteration.1 0.99 snap_masked-168187529-processed-gene-0.23-mRNA-1 0 3957929 576M MD:Z:64C241A33C99T135 NM:i:4
cdhit-output-4_16.iteration.5 0.99 snap_masked-168187287-processed-gene-0.28-mRNA-1 0 1606320 291M MD:Z:45G169T75 NM:i:2
cdhit-output-4_17.iteration.1 0.99 snap_masked-168187126-processed-gene-0.29-mRNA-1 0 2981858 429M MD:Z:377T51 NM:i:1
cdhit-output-4_18.iteration.1 0.99 snap_masked-168186752-processed-gene-0.54-mRNA-1 0 3665288 354M MD:Z:93A93A28G137 NM:i:3
cdhit-output-4_16.iteration.1 0.99 snap_masked-168186642-processed-gene-0.38-mRNA-1 0 3092849 327M MD:Z:327 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168186394-processed-gene-0.41-mRNA-1 16 3289009 312M MD:Z:312 NM:i:0
cdhit-output-4_12.iteration.1 0.99 snap_masked-168186077-processed-gene-0.11-mRNA-1 16 3286572 276M MD:Z:29T246 NM:i:1
cdhit-output-4_8.iteration.1 0.99 snap_masked-168184386-processed-gene-0.10-mRNA-1 0 4479007 246M MD:Z:246 NM:i:0
cdhit-output-4_9.iteration.1 0.99 snap_masked-168184024-processed-gene-0.4-mRNA-1 16 3261115 1272M MD:Z:639CTC198T431 NM:i:4
cdhit-output-4_11.iteration.2 0.99 snap_masked-168183437-processed-gene-0.5-mRNA-1 0 3092806 261M MD:Z:62A52T139G5 NM:i:3
cdhit-output-4_11.iteration.2 0.99 snap_masked-168183437-processed-gene-0.4-mRNA-1 0 3092806 219M MD:Z:6G38T31G30A15A94 NM:i:5
cdhit-output-4_17.iteration.1 0.99 snap_masked-168183094-processed-gene-0.12-mRNA-1 0 3051742 2466M MD:Z:332T161T177T153A175T10A1C83A106T7C399G748G102 NM:i:12
cdhit-output-4_13.iteration.5 0.99 snap_masked-168182963-processed-gene-0.36-mRNA-1 0 3385861 198M MD:Z:36G161 NM:i:1
cdhit-output-4_14.iteration.1 0.99 snap_masked-168182894-processed-gene-0.14-mRNA-1 16 2941218 192M MD:Z:5T186 NM:i:1
cdhit-output-4_18.iteration.1 0.99 snap_masked-168182857-processed-gene-0.25-mRNA-1 16 3751114 2414M MD:Z:12G176T222A217A64G95G188A245G368G509G308 NM:i:10
cdhit-output-4_11.iteration.1 0.99 snap_masked-168180440-processed-gene-0.47-mRNA-1 16 3213171 2379M MD:Z:339G572G6A385G97C10C38A93C24G565A36G9G100G25T44C21 NM:i:15
cdhit-output-4_9.iteration.1 0.99 snap_masked-168176188-processed-gene-0.30-mRNA-1 0 3208433 627M MD:Z:573C17C35 NM:i:2
cdhit-output-4_17.iteration.4 0.99 snap_masked-168166045-processed-gene-0.16-mRNA-1 16 4067884 441M MD:Z:441 NM:i:0
cdhit-output-4_11.iteration.1 0.99 snap_masked-168151951-processed-gene-0.20-mRNA-1 16 3287818 294M MD:Z:294 NM:i:0
cdhit-output-4_11.iteration.1 0.99 snap_masked-168142510-processed-gene-0.7-mRNA-1 0 3287779 1732M MD:Z:84C236A322C52A11C283G37T386T275C37 NM:i:9
cdhit-output-4_14.iteration.1 0.99 snap_masked-168131124-processed-gene-0.17-mRNA-1 0 3011805 2088M MD:Z:265G129C101T218G1371 NM:i:4
cdhit-output-4_10.iteration.1 0.99 snap_masked-168117964-processed-gene-0.9-mRNA-1 0 2915503 2208M MD:Z:92G130T231G383C98T20A144G27T63A258C21T123G224T381 NM:i:13
cdhit-output-4_9.iteration.1 0.99 snap_masked-168113208-processed-gene-0.3-mRNA-1 0 3192478 413M MD:Z:170G35C37G70T56G40 NM:i:5
cdhit-output-4_12.iteration.1 0.99 snap_masked-168109874-processed-gene-0.8-mRNA-1 16 3364484 2439M MD:Z:30G470G145C36A170A127A440A57T20G331C405T28T57G5G5T24T15G57 NM:i:17
cdhit-output-4_13.iteration.1 0.99 snap_masked-168100839-processed-gene-0.18-mRNA-1 16 3957840 1099M MD:Z:3T309C13C53G96T142C375C57A35T7 NM:i:9
cdhit-output-4_8.iteration.1 0.99 snap_masked-168099555-processed-gene-0.23-mRNA-1 0 4463618 498M MD:Z:13T5A28C97A6C17A48G57A103A115 NM:i:9
cdhit-output-4_18.iteration.1 0.99 snap_masked-168096432-processed-gene-0.15-mRNA-1 16 3751411 3894M MD:Z:75T26G173T323C21G3C306G8T149T569T217G68A669G2A1271 NM:i:14
cdhit-output-4_11.iteration.1 0.99 snap_masked-168089074-processed-gene-0.6-mRNA-1 16 3288263 1977M MD:Z:160C38T154A3A201G5C107A155C484C23T8A105C72A147A157A143 NM:i:15
cdhit-output-4_13.iteration.1 0.99 snap_masked-168072646-processed-gene-0.20-mRNA-1 16 3870072 747M MD:Z:45G114C147G13A125C210A11T61G13 NM:i:8
cdhit-output-4_17.iteration.1 0.99 snap_masked-168050500-processed-gene-0.7-mRNA-1 0 2986148 2679M MD:Z:463C522C53C1638 NM:i:3
cdhit-output-4_14.iteration.1 0.99 snap_masked-168020940-processed-gene-0.5-mRNA-1 16 2942506 432M MD:Z:13T2T4T87C30A16A274 NM:i:6
cdhit-output-4_13.iteration.1 0.99 snap_masked-168019662-processed-gene-0.15-mRNA-1 16 3958101 2586M MD:Z:2085G500 NM:i:1
cdhit-output-4_10.iteration.1 0.99 snap_masked-168019490-processed-gene-0.9-mRNA-1 16 2915274 1081M MD:Z:162A60T489T237G129 NM:i:4
cdhit-output-4_10.iteration.1 0.99 snap_masked-168017413-processed-gene-0.9-mRNA-1 16 2914841 477M MD:Z:300T176 NM:i:1
cdhit-output-4_13.iteration.3 0.99 snap_masked-167982074-processed-gene-0.6-mRNA-1 0 4700002 312M MD:Z:126T67G21G52C17T24 NM:i:5
cdhit-output-4_10.iteration.2 0.99 snap_masked-167976988-processed-gene-0.43-mRNA-1 0 3091772 534M MD:Z:130A137C192A72 NM:i:3
cdhit-output-4_9.iteration.1 0.99 snap_masked-167970637-processed-gene-0.4-mRNA-1 16 3222082 621M MD:Z:18A44T242T6T7A17T18T51A53G3A22C4A65C13A9T21A12 NM:i:16
cdhit-output-4_8.iteration.1 0.99 snap_masked-167965827-processed-gene-0.5-mRNA-1 0 4458272 1515M MD:Z:253C134C83A48A136A122C19T237G149C1A50C155T34G81 NM:i:13
cdhit-output-4_11.iteration.1 0.99 snap_masked-167945886-processed-gene-0.22-mRNA-1 16 3287653 351M MD:Z:351 NM:i:0
cdhit-output-4_14.iteration.1 0.99 snap_masked-167941443-processed-gene-0.79-mRNA-1 0 3011707 615M MD:Z:112C502 NM:i:1
cdhit-output-4_12.iteration.2 0.99 snap_masked-167932989-processed-gene-0.11-mRNA-1 16 2739145 357M MD:Z:15A67T273 NM:i:2
cdhit-output-4_14.iteration.3 0.99 snap_masked-167908766-processed-gene-0.52-mRNA-1 16 3758313 2313M MD:Z:419G77A30T64G6A257A10C54G733C43A10C36G244G317 NM:i:13
cdhit-output-4_9.iteration.1 0.99 snap_masked-167902299-processed-gene-0.7-mRNA-1 0 3260245 2367M MD:Z:51A43CC27G12T173T732T848G473 NM:i:8
cdhit-output-4_12.iteration.1 0.99 snap_masked-167900719-processed-gene-0.5-mRNA-1 0 3285162 1904M MD:Z:43G423G17G12G60C172A970T200 NM:i:7
cdhit-output-4_10.iteration.1 0.99 snap_masked-167884042-processed-gene-0.68-mRNA-1 0 2915331 2055M MD:Z:67G1987 NM:i:1
cdhit-output-4_11.iteration.1 0.99 snap_masked-167872780-processed-gene-0.75-mRNA-1 16 3287843 3240M MD:Z:585C813T389A1450 NM:i:3
cdhit-output-4_12.iteration.1 0.99 snap_masked-167871956-processed-gene-0.21-mRNA-1 0 3364885 703M MD:Z:703 NM:i:0
cdhit-output-4_15.iteration.1 0.99 snap_masked-167871241-processed-gene-0.55-mRNA-1 0 3497747 342M MD:Z:18TT77T244 NM:i:3
cdhit-output-4_15.iteration.1 0.99 snap_masked-167868242-processed-gene-0.42-mRNA-1 0 3575905 2136M MD:Z:560T392C653G8A68A383T66 NM:i:6
cdhit-output-4_15.iteration.1 0.99 snap_masked-167862215-processed-gene-0.20-mRNA-1 16 3575593 2628M MD:Z:237T947A985G456 NM:i:3
cdhit-output-4_12.iteration.1 0.99 snap_masked-167859797-processed-gene-0.32-mRNA-1 16 1643690 186M MD:Z:186 NM:i:0
cdhit-output-4_10.iteration.1 0.99 snap_masked-167850314-processed-gene-0.79-mRNA-1 16 2846353 1308M MD:Z:12T477C52A764 NM:i:3
cdhit-output-4_9.iteration.1 0.99 snap_masked-167841384-processed-gene-0.13-mRNA-1 16 3261031 369M MD:Z:142C89C136 NM:i:2
cdhit-output-4_18.iteration.1 0.99 snap_masked-167837642-processed-gene-0.9-mRNA-1 0 3678861 2403M MD:Z:617C97A153G576C275T205A295T20T157 NM:i:8
cdhit-output-4_18.iteration.2 0.99 snap_masked-167836069-processed-gene-0.14-mRNA-1 0 4286296 1560M MD:Z:57A79C20C10T513T471T115T288 NM:i:7
cdhit-output-4_18.iteration.1 0.99 snap_masked-167832594-processed-gene-0.22-mRNA-1 16 3751196 2025M MD:Z:804G1220 NM:i:1
cdhit-output-4_16.iteration.1 0.99 snap_masked-167828536-processed-gene-0.18-mRNA-1 0 3092612 306M MD:Z:59G18A34G192 NM:i:3
cdhit-output-4_14.iteration.1 0.99 snap_masked-167826086-processed-gene-0.34-mRNA-1 16 2958665 195M MD:Z:195 NM:i:0
cdhit-output-4_13.iteration.1 0.99 snap_masked-167821700-processed-gene-0.16-mRNA-1 16 3957460 594M MD:Z:31T6G7A3C7A121C40T14C48G51G256 NM:i:10
cdhit-output-4_9.iteration.1 0.99 snap_masked-167820123-processed-gene-0.26-mRNA-1 0 3193754 192M MD:Z:192 NM:i:0
cdhit-output-4_13.iteration.1 0.99 snap_masked-167818500-processed-gene-0.14-mRNA-1 16 3957626 3102M MD:Z:830C284C249G4G1152C83A25T332C49A85 NM:i:9
cdhit-output-4_17.iteration.1 0.99 snap_masked-167813059-processed-gene-0.9-mRNA-1 16 3052398 189M MD:Z:189 NM:i:0
cdhit-output-4_17.iteration.1 0.99 snap_masked-167811593-processed-gene-0.8-mRNA-1 0 3051832 1767M MD:Z:463G639G246T85G11T20G257G39 NM:i:7
cdhit-output-4_13.iteration.1 0.99 snap_masked-167810256-processed-gene-0.8-mRNA-1 0 3919077 612M MD:Z:209T94A56T250 NM:i:3
cdhit-output-4_15.iteration.1 0.99 snap_masked-167809486-processed-gene-0.23-mRNA-1 16 3575895 3255M MD:Z:31A383G190A224C65C300C376G82G18A380T74G50G2G644C192G118C17G23T68 NM:i:18
